ID,utterance,charlie,morgane,list-ID,child,age,file,similar,different
232,il est où Harold ? [media],"[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]","[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , Complex-long , NULL",
234,comment tu dis Harold ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,NULL,"PAR-Initiation:Information-seeking:fact-based  , PAR-Initiation:Non-Information-seeking"
235,Harold ! [media],"[CHI-Response:Answer:no-explanation-needed,PAR-Follow-up:No-followup,NULL]","[NULL,NULL,NULL]",2,Adrien,2,020222,NULL,"CHI-Response:Answer:no-explanation-needed , PAR-Follow-up:No-followup"
259,nounours ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
265,non ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
267,allez tu viens mon bonhomme ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
270,bon tu ranges Adrien ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
273,tu ranges ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
278,tu fais exprès de trembler ou quoi ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
289,tu veux appuyer ouais ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",
290,comment tu dis ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",
291,appuie ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:Answer:no-explanation-needed , NULL",
292,c'est appuie pas puie ! [media],"[PAR-Follow-up:Give-response,NULL,NULL]","[PAR-Follow-up:Give-response,NULL,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Give-response , NULL",
296,quoi qu'est-ce qui y a ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-label,CHI-Response:Answer:non-verbal]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,PAR-Initiation:Information-seeking:fact-based ,"CHI-Response:No-label , CHI-Response:Answer:non-verbal , NULL"
297,qu'est-ce qu' y a ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-label]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,PAR-Initiation:Information-seeking:fact-based ,"PAR-Follow-up:Followup-question , CHI-Response:No-label , NULL"
298,toi qu'est-ce tu quoi ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-label]","[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:Answer:non-verbal,NULL]",2,Adrien,2,020222,PAR-Initiation:Information-seeking:fact-based ,"PAR-Follow-up:Followup-question , CHI-Response:No-label , CHI-Response:Answer:non-verbal , NULL"
299,qu'est-ce qu' y a toi Adrien qu'est-ce tu veux dis-moi ce que tu veux je comprends pas ce que tu veux ! [media],"[CHI-Response:Answer:non-verbal,PAR-Follow-up:other,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Adrien,2,020222,"PAR-Follow-up:other , NULL",CHI-Response:Answer:non-verbal
302,qu'est-ce tu veux ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",
303,yyy . [media],"[CHI-Response:No-label,CHI-Response:Answer:non-verbal,NULL]","[CHI-Response:No-label,CHI-Response:Answer:non-verbal,NULL]",2,Adrien,2,020222,"CHI-Response:No-label , CHI-Response:Answer:non-verbal , NULL",
304,qu'est-ce tu veux ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL","PAR-Follow-up:Followup-question , PAR-Follow-up:Re-ask-initial-question"
305,yyy . [media],"[CHI-Response:No-label,CHI-Response:Answer:non-verbal,NULL]","[CHI-Response:No-label,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:No-label , NULL",CHI-Response:Answer:non-verbal
306,qu'est-ce tu veux Adrien ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL","PAR-Follow-up:Followup-question , PAR-Follow-up:Re-ask-initial-question"
307,yyy . [media],"[CHI-Response:No-label,CHI-Response:Answer:non-verbal,NULL]","[CHI-Response:No-label,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:No-label , NULL",CHI-Response:Answer:non-verbal
308,tu veux quoi dis-moi ce que tu veux Adrien ! [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Adrien,2,020222,"PAR-Follow-up:other , NULL",
313,allez papa xxx le montrer qu'est-ce tu veux qu'est-ce tu veux ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",
314,doudou ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:Answer:no-explanation-needed , NULL",
315,ah oui comment ça s'appelle alors ! [media],"[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]","[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]",2,Adrien,2,020222,"PAR-Follow-up:Signal-agreement , PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based ",
316,ça s'appelle comment ? [media],"[CHI-Response:No-response,PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,PAR-Initiation:Information-seeking:fact-based ,"CHI-Response:No-response , PAR-Follow-up:Re-ask-initial-question , NULL"
317,yyy . [media],"[CHI-Response:No-label,NULL,NULL]","[CHI-Response:No-label,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:No-label , NULL",
319,qu'est-ce tu veux alors Adrien ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
320,yyy yyy yyy . [media],"[CHI-Response:No-label,NULL,NULL]","[CHI-Response:No-label,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:No-label , NULL",
321,tiens ! [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Adrien,2,020222,"PAR-Follow-up:other , NULL",
329,oui tu veux que papa il fasse gâté ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]","[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , CHI-Response:No-response , NULL",
330,gâté ! [media],"[PAR-Follow-up:other,NULL,NULL]","[NULL,NULL,NULL]",2,Adrien,2,020222,NULL,PAR-Follow-up:other
332,oh oui gâté avec papa ! [media],"[NULL,NULL,NULL]","[PAR-Follow-up:Signal-agreement,NULL,NULL]",2,Adrien,2,020222,NULL,PAR-Follow-up:Signal-agreement
334,attends xxx tu fais gâté avec papa ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
337,non ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
342,"bon , regarde ce qu'on te met comment ça s'appelle ça ? [media]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",
343,non ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:Non-answer:declarative , NULL",
344,si ! [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Adrien,2,020222,"PAR-Follow-up:other , NULL",
345,comment ça s'appelle ça ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]","[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Adrien,2,020222,PAR-Initiation:Information-seeking:fact-based ,"PAR-Follow-up:Followup-question , CHI-Response:No-response , PAR-Follow-up:Re-ask-initial-question , NULL"
346,gratte-toi pas là comment ça s'appelle ça Adrien ? [media],"[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",PAR-Follow-up:Re-ask-initial-question
347,yyy . [media],"[CHI-Response:No-label,CHI-Response:Answer:non-verbal,NULL]","[CHI-Response:No-label,CHI-Response:Answer:non-verbal,NULL]",2,Adrien,2,020222,"CHI-Response:No-label , CHI-Response:Answer:non-verbal , NULL",
348,ça s'appelle un slip ! [media],"[PAR-Follow-up:Give-response,NULL,NULL]","[PAR-Follow-up:Give-response,NULL,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Give-response , NULL",
350,elle est où ta couche Adrien ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",
351,non ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:Non-answer:declarative , NULL",
352,hé il y en a pas ! [media],"[PAR-Follow-up:Give-response,NULL,NULL]","[PAR-Follow-up:Give-response,NULL,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Give-response , NULL",
353,et où est-ce qu'il faut que tu fasses pipi ou caca Adrien ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:Answer:non-verbal]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:Answer:non-verbal]",2,Adrien,2,020222,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , CHI-Response:Answer:non-verbal",
354,ouais comment ça s'appelle ? [media],"[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]","[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]",2,Adrien,2,020222,"PAR-Follow-up:Signal-agreement , PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based ",
355,ça s'appelle où là où tu dois faire pipi ou caca Adrien ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]","[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , CHI-Response:No-response , NULL",
356,regarde là ici t'as pas de couche ! [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:Add-info,NULL,NULL]",2,Adrien,2,020222,NULL,"PAR-Follow-up:other , PAR-Follow-up:Add-info"
361,où est-ce que tu dois faire pipi ou caca Adrien ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]","[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , CHI-Response:No-response , NULL",
362,dans le pot ! [media],"[PAR-Follow-up:Give-response,NULL,NULL]","[PAR-Follow-up:Give-response,NULL,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Give-response , NULL",
368,tu donnes à papa ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
374,elles sont où tes pantoufles Adrien ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",
375,yyy yyy . [media],"[CHI-Response:No-label,CHI-Response:Answer:non-verbal,NULL]","[CHI-Response:No-label,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:No-label , NULL",CHI-Response:Answer:non-verbal
376,tu le veux lui ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,Complex-long]",2,Adrien,2,020222,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based ","CHI-Response:No-response , Complex-long"
377,tu le veux lui Adrien regarde ! [media],"[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,Complex-long]","[NULL,NULL,NULL]",2,Adrien,2,020222,,"PAR-Follow-up:Re-ask-initial-question , PAR-Initiation:Information-seeking:fact-based  , Complex-long , NULL"
383,qu'est-ce tu cherches Adrien ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",
384,www . [media],"[CHI-Response:Answer:non-verbal,NULL,NULL]","[CHI-Response:No-label,NULL,NULL]",2,Adrien,2,020222,NULL,"CHI-Response:Answer:non-verbal , CHI-Response:No-label"
385,allez on va chercher des pantoufles ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Followup-question , PAR-Initiation:Non-Information-seeking , NULL",
387,on va regarder où est le pot Adrien ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
388,tu viens voir où est le pot ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
393,elles sont où tes pantoufles ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]","[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , CHI-Response:No-response , NULL",
394,doucement mon bonhomme tiens-toi droit ! [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Adrien,2,020222,"PAR-Follow-up:other , NULL",
395,elles sont où tes pantoufles ? [media],"[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]","[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]",2,Adrien,2,020222,"PAR-Follow-up:Re-ask-initial-question , PAR-Initiation:Information-seeking:fact-based  , CHI-Response:No-response",
396,allez viens assis-toi ! [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Adrien,2,020222,"PAR-Follow-up:other , NULL",
399,il est où ton pot Adrien ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",
400,yyy yyy . [media],"[CHI-Response:No-label,CHI-Response:Answer:non-verbal,NULL]","[CHI-Response:No-label,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:No-label , NULL",CHI-Response:Answer:non-verbal
401,oh oh Adrien ! [media],"[PAR-Follow-up:other,NULL,NULL]","[NULL,NULL,NULL]",2,Adrien,2,020222,NULL,PAR-Follow-up:other
402,on lance pas par terre il est où ton pot Adrien ? [media],"[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]","[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]",2,Adrien,2,020222,"PAR-Follow-up:Re-ask-initial-question , PAR-Initiation:Information-seeking:fact-based  , CHI-Response:No-response",
403,regarde ! [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Adrien,2,020222,"PAR-Follow-up:other , NULL",
404,Adrien ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
406,où est-ce que tu dois faire pipi et caca ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",
407,yyy . [media],"[CHI-Response:No-label,CHI-Response:Answer:non-verbal,NULL]","[CHI-Response:No-label,CHI-Response:Answer:non-verbal,NULL]",2,Adrien,2,020222,"CHI-Response:No-label , CHI-Response:Answer:non-verbal , NULL",
408,ici ! [media],"[PAR-Follow-up:Give-response,NULL,NULL]","[PAR-Follow-up:Give-response,NULL,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Give-response , NULL",
417,ça va ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,NULL,"PAR-Initiation:Information-seeking:fact-based  , PAR-Initiation:Non-Information-seeking"
418,t'es bien là ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[NULL,NULL,NULL]",2,Adrien,2,020222,NULL,PAR-Initiation:Information-seeking:fact-based 
419,t'as vu t'as un petit bagage ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
422,tu veux de l'eau ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",
423,comment on dit Adrien ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",
424,yyy yyy yyy yyy . [media],"[CHI-Response:No-label,NULL,NULL]","[CHI-Response:No-label,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:No-label , NULL",
425,s'il te plaît ! [media],"[PAR-Follow-up:Give-response,NULL,NULL]","[PAR-Follow-up:Give-response,NULL,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Give-response , NULL",
426,comment ça s'appelle ça Adrien ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
427,lapin ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:Answer:no-explanation-needed , NULL",
428,lapin ! [media],"[PAR-Follow-up:Repeat-answer,NULL,NULL]","[PAR-Follow-up:Repeat-answer,NULL,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Repeat-answer , NULL",
430,et ça ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",PAR-Follow-up:Followup-question
431,ballon ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:Answer:no-explanation-needed , NULL",
432,ballon ! [media],"[PAR-Follow-up:Repeat-answer,NULL,NULL]","[PAR-Follow-up:Repeat-answer,NULL,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Repeat-answer , NULL",
433,et comment ils font les lapins Adrien ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
434,lapin ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:Non-answer:declarative , NULL",
435,comment ils font les lapins ? [media],"[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]","[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Re-ask-initial-question , PAR-Initiation:Information-seeking:fact-based ","CHI-Response:No-response , NULL"
436,hein comment ils font ? [media],"[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",PAR-Follow-up:Re-ask-initial-question
437,lapin ! [media],"[CHI-Response:Answer:no-explanation-needed,CHI-Response:Non-answer:declarative,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:Non-answer:declarative , NULL",CHI-Response:Answer:no-explanation-needed
438,ils font comment les lapins ? [media],"[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Re-ask-initial-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
439,lapin ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:Non-answer:declarative , NULL",
440,comment ils font Adrien tiens ! [media],"[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:Answer:no-explanation-needed]","[PAR-Follow-up:other,NULL,NULL]",2,Adrien,2,020222,,"PAR-Follow-up:Re-ask-initial-question , PAR-Initiation:Information-seeking:fact-based  , CHI-Response:Answer:no-explanation-needed , PAR-Follow-up:other , NULL"
441,comment on dit ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
442,merci ! [media],"[CHI-Response:Answer:no-explanation-needed,PAR-Follow-up:No-followup,NULL]","[CHI-Response:Answer:no-explanation-needed,PAR-Follow-up:No-followup,NULL]",2,Adrien,2,020222,"CHI-Response:Answer:no-explanation-needed , PAR-Follow-up:No-followup , NULL",
446,tu veux écouter de la musique Adrien ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , NULL",
447,non ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Adrien,2,020222,"CHI-Response:Answer:no-explanation-needed , NULL",
449,tiens tu viens mon bonhomme ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2,Adrien,2,020222,"PAR-Follow-up:Followup-question , PAR-Initiation:Non-Information-seeking , NULL",
455,tu danses ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
458,allez tu danses Adrien ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2,Adrien,2,020222,"PAR-Initiation:Non-Information-seeking , NULL",
461,non tu veux pas danser ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]","[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]",2,Adrien,2,020222,"PAR-Initiation:Information-seeking:fact-based  , CHI-Response:No-response , NULL",
462,et ben tu veux pas ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]",2,Adrien,2,020222,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , CHI-Response:No-response",
463,attends ! [media],"[PAR-Follow-up:other,NULL,NULL]","[NULL,NULL,NULL]",2,Adrien,2,020222,NULL,PAR-Follow-up:other
