ID,utterance,charlie,morgane,list-ID,child,age,file,similar,different
222,quand est-ce que tu l'as eue ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
223,à mon anniversaire . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
224,tu me montres comment ça marche ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Non-Information-seeking , NULL",
225,de l'ouvrir ? [media],"[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]","[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]",1,Anae,4,040012,"CHI-Initiation:Information-seeking:fact-based , NULL",
226,bah oui puis ce-qui il y a dedans ! [media],"[PAR-Response:Answer:no-explanation-needed,NULL,NULL]","[PAR-Response:Answer:with-explanation-high-quality,CHI-Follow-up:No-followup,NULL]",1,Anae,4,040012,NULL,"PAR-Response:Answer:no-explanation-needed , PAR-Response:Answer:with-explanation-high-quality , CHI-Follow-up:No-followup"
229,hop ! [media],"[CHI-Follow-up:Otherwise,NULL,NULL]","[NULL,NULL,NULL]",1,Anae,4,040012,NULL,CHI-Follow-up:Otherwise
233,et comment on fait pour jouer avec alors ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:explanation-based,NULL,NULL]",2,Anae,4,040012,NULL,"PAR-Initiation:Information-seeking:fact-based  , PAR-Initiation:Information-seeking:explanation-based"
234,faut faut xxx faut . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Non-answer:declarative , NULL",
235,[quote] oh badaboum !,"[PAR-Follow-up:other,NULL,NULL]","[NULL,NULL,NULL]",2,Anae,4,040012,NULL,PAR-Follow-up:other
236,euh si si le fermier \<None\> \<None\> \<None\> il veut faire une grande prom bah il prend son cheval ! [media],"[NULL,NULL,NULL]","[CHI-Response:Answer:with-explanation-high-quality,NULL,NULL]",2,Anae,4,040012,NULL,CHI-Response:Answer:with-explanation-high-quality
237,d'accord ! [media],"[NULL,NULL,NULL]","[PAR-Follow-up:Signal-agreement,NULL,NULL]",2,Anae,4,040012,NULL,PAR-Follow-up:Signal-agreement
242,alors qu'est-ce qu' y a dans cette ferme tu m'expliques ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:explanation-based,NULL,NULL]",2,Anae,4,040012,NULL,"PAR-Initiation:Information-seeking:fact-based  , PAR-Initiation:Information-seeking:explanation-based"
243,il \<None\> il \<None\> \<None\> il y a trois cochons ... [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:with-explanation-low-quality,NULL,NULL]",2,Anae,4,040012,NULL,"CHI-Response:Answer:no-explanation-needed , CHI-Response:Answer:with-explanation-low-quality"
244,et regarde . [media],"[NULL,NULL,NULL]","[CHI-Response:Answer:non-verbal,NULL,NULL]",2,Anae,4,040012,NULL,CHI-Response:Answer:non-verbal
246,ohlàlà tout ça ! [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Anae,4,040012,"PAR-Follow-up:other , NULL",
255,tu connais des fermiers toi ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL",
256,oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
257,qui est-ce qui est fermier ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
258,c'est lui . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
259,oui mais est-ce que tu connais un vrai fermier ? [media],"[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]","[PAR-Follow-up:Signal-agreement,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Signal-agreement , PAR-Initiation:Information-seeking:fact-based ","PAR-Follow-up:Followup-question , NULL"
261,[quote] euh oui !,"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
262,qui ça ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , CHI-Response:No-response",
264,qui est-ce qui travaille dans une ferme ?,"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
265,0. . [media],"[CHI-Response:Answer:non-verbal,NULL,NULL]","[NULL,NULL,NULL]",2,Anae,4,040012,NULL,CHI-Response:Answer:non-verbal
267,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> !,"[CHI-Response:Non-answer:declarative,NULL,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Non-answer:declarative , NULL",
268,ben c'est mon tonton Jean et mon tonton Manu ! [media],"[PAR-Follow-up:Give-response,NULL,NULL]","[PAR-Follow-up:Give-response,NULL,NULL]",2,Anae,4,040012,"PAR-Follow-up:Give-response , NULL",
269,chez Mamie_des_vaches . [media],"[PAR-Follow-up:Add-info,NULL,NULL]","[PAR-Follow-up:Add-info,NULL,NULL]",2,Anae,4,040012,"PAR-Follow-up:Add-info , NULL",
270,Mamie_des_vaches elle habite dans une ferme ! [media],"[NULL,NULL,NULL]","[PAR-Follow-up:Add-info,NULL,NULL]",2,Anae,4,040012,NULL,PAR-Follow-up:Add-info
273,oui . c'est pour quoi faire la farine ? [media],"[PAR-Initiation:Information-seeking:explanation-based,NULL,NULL]","[PAR-Initiation:Information-seeking:explanation-based,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:explanation-based , NULL",
274,\<None\> \<None\> c'est pour renverser de la \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[CHI-Response:Answer:with-explanation-high-quality,NULL,NULL]","[CHI-Response:Answer:with-explanation-high-quality,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:with-explanation-high-quality , NULL",
275,0. . [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Anae,4,040012,"PAR-Follow-up:other , NULL",
277,0. . d'accord ? [media],"[CHI-Initiation:Non-information-seeking,NULL,NULL]","[CHI-Initiation:Non-information-seeking,NULL,NULL]",1,Anae,4,040012,"CHI-Initiation:Non-information-seeking , NULL",
278,tu crois que ça sert à ça la farine ?,"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL",
279,oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
280,et ça c'est des patates pour_que les lapins ils mangent . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[NULL,NULL,NULL]",2,Anae,4,040012,NULL,CHI-Response:Non-answer:declarative
282,les lapins ils mangent des patates ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
283,ouais . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
285,[quote] et euh qu'est qu'est-ce qu'on f qu'est-ce qu'on peut fabriquer avec de la farine ?,"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
286,on peut fabriquer \<None\> \<None\> \<None\> . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
287,oui ou du pain ! [media],"[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Add-info,NULL]","[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Add-info,NULL]",2,Anae,4,040012,"PAR-Follow-up:Signal-agreement , PAR-Follow-up:Add-info , NULL",
292,qui sert à quoi ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:explanation-based,NULL,NULL]",2,Anae,4,040012,NULL,"PAR-Initiation:Information-seeking:fact-based  , PAR-Initiation:Information-seeking:explanation-based"
293,ça sert à monter ici . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:with-explanation-low-quality,NULL,NULL]",2,Anae,4,040012,NULL,"CHI-Response:Answer:no-explanation-needed , CHI-Response:Answer:with-explanation-low-quality"
294,d'accord . [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]","[PAR-Follow-up:Signal-agreement,NULL,NULL]",2,Anae,4,040012,"PAR-Follow-up:Signal-agreement , NULL",
296,la chambre de qui ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL",
297,la chambre euh de les enfants . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
298,d'accord . [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]","[PAR-Follow-up:Signal-agreement,NULL,NULL]",2,Anae,4,040012,"PAR-Follow-up:Signal-agreement , NULL",
302,c'est pour qui la paille ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL",
303,c'est pour les cochons ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
304,d'accord ! [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]","[PAR-Follow-up:Signal-agreement,NULL,NULL]",2,Anae,4,040012,"PAR-Follow-up:Signal-agreement , NULL",
307,les lapins i sont dans les petites cages ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL",
308,0. ils ont mangé les lapins eux . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Non-answer:declarative , NULL",
309,chez Ca chez Caro les lapins i sont dans une cage ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
312,ouais ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
313,oui ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Non-Information-seeking , NULL",
314,i sont pas dans le jardin ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL",
315,[quote] c'est euh c'est \<None\> \<None\> c'est les petits noirs \<None\> \<None\> qui finit les carottes et pas les les les jaunes parce que les jaunes \<None\> \<None\> \<None\> ils ont assez grandi et les petits noirs \<None\> \<None\> ils ont pas assez grandi .,"[CHI-Response:Non-answer:declarative,NULL,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Non-answer:declarative , NULL",
316,et il faut manger des carottes pour grandir ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
317,ouais ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
318,oui ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Non-Information-seeking , NULL",
319,toi tu manges des carottes pour grandir ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL",
320,oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
321,oui ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Non-Information-seeking , NULL",
327,qu'est-ce t as dit maman ? [media],"[CHI-Initiation:Information-seeking:fact-based,Complex-long,NULL]","[CHI-Initiation:Information-seeking:fact-based,Complex-long,NULL]",1,Anae,4,040012,"CHI-Initiation:Information-seeking:fact-based , Complex-long , NULL",
333,alors qu'est-ce qu' y a d' autre ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL",
334,il \<None\> il y a un bonhomme \<None\> \<None\> \<None\> il va monter dans sa chambre ... [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
335,c'est un enfant ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
336,ouais et c'est un garçon ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
337,comment il s'appelle ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
338,il s'appelle Gao . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
339,Gao ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
340,ouais ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
341,c'est bizarre comme nom ! [media],"[PAR-Follow-up:Add-info,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Anae,4,040012,NULL,"PAR-Follow-up:Add-info , PAR-Follow-up:other"
347,c'est quoi ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL",
348,c'est à ça qu'on joue . [media],"[CHI-Response:Answer:no-explanation-needed,PAR-Follow-up:No-followup,NULL]","[CHI-Response:Answer:no-explanation-needed,PAR-Follow-up:No-followup,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , PAR-Follow-up:No-followup , NULL",
363,il est de quelle couleur ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL",
365,il est noir ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
367,[quote] 0. .,"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Anae,4,040012,"PAR-Follow-up:other , NULL",
368,comment il s'appelle le chat ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
369,le chat il s'appelle euh Chaton ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
370,d'accord . [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]","[PAR-Follow-up:Signal-agreement,NULL,NULL]",2,Anae,4,040012,"PAR-Follow-up:Signal-agreement , NULL",
372,Ikola ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL",
373,ouais \<None\> ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
374,0. . [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2,Anae,4,040012,"PAR-Follow-up:other , NULL",
381,comment tu le sais ? [media],"[PAR-Initiation:Information-seeking:explanation-based,NULL,NULL]","[PAR-Initiation:Information-seeking:explanation-based,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:explanation-based , NULL",
382,parce que \<None\> \<None\> \<None\> \<None\> . [media],"[CHI-Response:Answer:with-explanation-low-quality,PAR-Follow-up:No-followup,NULL]","[CHI-Response:Answer:with-explanation-low-quality,PAR-Follow-up:No-followup,NULL]",2,Anae,4,040012,"CHI-Response:Answer:with-explanation-low-quality , PAR-Follow-up:No-followup , NULL",
390,pourquoi ? [media],"[PAR-Initiation:Information-seeking:explanation-based,NULL,NULL]","[PAR-Initiation:Information-seeking:explanation-based,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:explanation-based , NULL",
391,parce que quand quand \<None\> \<None\> j'ai joué à ça bah bah il avait un bobo . [media],"[CHI-Response:Answer:with-explanation-high-quality,NULL,NULL]","[CHI-Response:Answer:with-explanation-high-quality,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:with-explanation-high-quality , NULL",
392,[quote] à ça quoi ?,"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
393,quand tu as joué à quoi ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Anae,4,040012,"PAR-Initiation:Information-seeking:fact-based  , NULL",
394,à le dentiste des animaux ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
395,pas le dentiste le le docteur ! [media],"[PAR-Follow-up:Signal-disagreement,PAR-Follow-up:Give-response,NULL]","[PAR-Follow-up:Signal-disagreement,PAR-Follow-up:Give-response,NULL]",2,Anae,4,040012,"PAR-Follow-up:Signal-disagreement , PAR-Follow-up:Give-response , NULL",
396,le vétérinaire ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
397,oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
399,et alors tu lui as mis un un pansement sur la patte ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
400,ouais parce qu'il avait mal sur la patte . [media],"[CHI-Response:Answer:with-explanation-high-quality,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,NULL,"CHI-Response:Answer:with-explanation-high-quality , CHI-Response:Answer:no-explanation-needed"
401,[quote] ah d'accord .,"[PAR-Follow-up:Signal-agreement,NULL,NULL]","[PAR-Follow-up:Signal-agreement,NULL,NULL]",2,Anae,4,040012,"PAR-Follow-up:Signal-agreement , NULL",
402,ah toi toi tu soignes les animaux alors ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
403,[quote] \<None\> il \<None\> \<None\> et \<interruption\>,"[CHI-Response:Non-answer:declarative,NULL,NULL]","[NULL,NULL,NULL]",2,Anae,4,040012,NULL,CHI-Response:Non-answer:declarative
404,et un autre petit cochon et un autre petit cochon ! [media],"[NULL,NULL,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2,Anae,4,040012,NULL,CHI-Response:Non-answer:declarative
405,il y en a combien alors ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2,Anae,4,040012,"PAR-Follow-up:Followup-question , PAR-Initiation:Information-seeking:fact-based  , NULL",
406,il y en a un deux trois quatre . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2,Anae,4,040012,"CHI-Response:Answer:no-explanation-needed , NULL",
408,[quote] d'accord . c'est la famille cochon !,"[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Add-info,NULL]","[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Add-info,NULL]",2,Anae,4,040012,"PAR-Follow-up:Signal-agreement , PAR-Follow-up:Add-info , NULL",
417,et ça c'est pour quoi faire maman ? [media],"[CHI-Initiation:Information-seeking:explanation-seeking,NULL,NULL]","[CHI-Initiation:Information-seeking:explanation-seeking,NULL,NULL]",1,Anae,4,040012,"CHI-Initiation:Information-seeking:explanation-seeking , NULL",
420,fais doucement ! [media],"[PAR-Response:Non-answer:declarative,NULL,NULL]","[PAR-Response:Non-answer:declarative,NULL,NULL]",1,Anae,4,040012,"PAR-Response:Non-answer:declarative , NULL",
421,ça c'est quoi ? [media],"[CHI-Follow-up:Followup-question,CHI-Initiation:Information-seeking:fact-based,NULL]","[CHI-Follow-up:Followup-question,CHI-Initiation:Information-seeking:fact-based,NULL]",1,Anae,4,040012,"CHI-Follow-up:Followup-question , CHI-Initiation:Information-seeking:fact-based , NULL",
422,c'est une faux pour couper l'herbe et la paille . [media],"[PAR-Response:Answer:with-explanation-high-quality,NULL,NULL]","[PAR-Response:Answer:with-explanation-high-quality,NULL,NULL]",1,Anae,4,040012,"PAR-Response:Answer:with-explanation-high-quality , NULL",
423,paille tac . [media],"[CHI-Follow-up:Otherwise,NULL,NULL]","[CHI-Follow-up:Otherwise,NULL,NULL]",1,Anae,4,040012,"CHI-Follow-up:Otherwise , NULL",
428,oui ça sert à quoi le râteau ? [media],"[PAR-Initiation:Information-seeking:explanation-based,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2,Anae,4,040012,NULL,"PAR-Initiation:Information-seeking:explanation-based , PAR-Initiation:Information-seeking:fact-based "
