ID,utterance,annotation-charlie,annotation-morgane,list-ID
149,ça ? [media],"[CHI-Follow-up:Followup-question,CHI-Initiation:Information-seeking:fact-based,PAR-Response:No-response]","[CHI-Follow-up:Followup-question,CHI-Initiation:Information-seeking:fact-based,No-response+No-follow-up]",1
149,ça ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
150,yyy . [media],"[CHI-Follow-up:Otherwise,NULL,NULL]","[NULL,NULL,NULL]",1
150,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
151,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
151,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
152,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
152,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
153,alors c'était comment la piscine Anaé ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
153,alors c'était comment la piscine Anaé ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
154,qu'est-ce qu'on a fait à la piscine ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
154,qu'est-ce qu'on a fait à la piscine ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
155,regarde . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
155,regarde . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
156,oh ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
156,oh ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
157,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
157,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
158,qu'est-ce qu'on a fait à la piscine ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
158,qu'est-ce qu'on a fait à la piscine ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
159,nager . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
159,nager . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
160,sauter Anaé . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
160,sauter Anaé . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
161,sauter Anaé ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
161,sauter Anaé ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
162,Anaé elle a sauté dans l'eau ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
162,Anaé elle a sauté dans l'eau ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
163,ouais . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
163,ouais . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
164,et alors qu'est-ce qui s'est passé quand tu as sauté dans l'eau ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
164,et alors qu'est-ce qui s'est passé quand tu as sauté dans l'eau ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
165,se bois le café . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
165,se bois le café . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
166,0. tu as bu la tasse ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
166,0. tu as bu la tasse ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
167,j'ai bu la tasse . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
167,j'ai bu la tasse . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
168,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
168,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
169,bu la tasse . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
169,bu la tasse . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
170,et c'est comment quand on boit la tasse ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
170,et c'est comment quand on boit la tasse ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
171,[quote] regarde .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
171,[quote] regarde .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
172,oh très beau Anaé très joli . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
172,oh très beau Anaé très joli . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
173,et le coeur ? [media],"[CHI-Initiation:Non-information-seeking,NULL,NULL]","[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]",1
173,et le coeur ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
174,oh . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
174,oh . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
175,c'est un tatouage ? [media],"[NULL,NULL,NULL]","[PAR-Response:Non-answer:interrogative,NULL,NULL]",1
175,c'est un tatouage ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
176,non c'est la coeur . [media],"[NULL,NULL,NULL]","[CHI-Follow-up:Own-explanation,NULL,NULL]",1
176,non c'est la coeur . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
177,ah bon . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
177,ah bon . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
178,\<None\> \<None\> du coeur . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
178,\<None\> \<None\> du coeur . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
179,et euh l'autre jour on est allé à l'anniversaire d' Agathe ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
179,et euh l'autre jour on est allé à l'anniversaire d' Agathe ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
180,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
180,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
181,Anaé ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
181,Anaé ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
182,quoi ? [media],"[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]","[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]",1
182,quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
183,qu'est-ce qu'elle a eu Agathe à son anniversaire ? [media],"[PAR-Response:Non-answer:interrogative,NULL,NULL]","[PAR-Response:Non-answer:interrogative,NULL,NULL]",1
183,qu'est-ce qu'elle a eu Agathe à son anniversaire ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
184,des playmobils . [media],"[CHI-Follow-up:Own-explanation,NULL,NULL]","[CHI-Follow-up:Otherwise,NULL,NULL]",1
184,des playmobils . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
185,des playmobils et puis quoi d' autre ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
185,des playmobils et puis quoi d' autre ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
186,encore un cadeau . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
186,encore un cadeau . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
187,hum . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
187,hum . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
188,yyy un cadeau . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
188,yyy un cadeau . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
189,un cadeau de quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
189,un cadeau de quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
190,un yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
190,un yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
191,une ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
191,une ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
192,yyy .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
192,yyy .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
193,un gros ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
193,un gros ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
194,et c'était quoi dedans ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
194,et c'était quoi dedans ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
195,des playmobils . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
195,des playmobils . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
196,et des playmobils de quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
196,et des playmobils de quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
197,regarde . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
197,regarde . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
198,0. oh c'est beau hein ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
198,0. oh c'est beau hein ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
199,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
199,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
200,c'est une bague ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
200,c'est une bague ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
201,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
201,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
202,oh ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
202,oh ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
203,et qu'est-ce qu' y a dans la cage dans la nouvelle maison d' Agathe ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
203,et qu'est-ce qu' y a dans la cage dans la nouvelle maison d' Agathe ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
204,qu'est-ce qu'elle a comme animal Agathe ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
204,qu'est-ce qu'elle a comme animal Agathe ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
205,a un chat . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
205,a un chat . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
206,non . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
206,non . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
207,qu'est-ce que c'était dans la cage ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
207,qu'est-ce que c'était dans la cage ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
208,un la ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
208,un la ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
209,un lapin . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
209,un lapin . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
210,et comment il s'appelle son petit lapin ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
210,et comment il s'appelle son petit lapin ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
211,tu te rappelles ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
211,tu te rappelles ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
212,[quote] 0. .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
212,[quote] 0. .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
213,c'est quoi ? [media],"[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]","[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]",1
213,c'est quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
214,Pé ... [media],"[PAR-Response:Non-answer:interrogative,NULL,NULL]","[PAR-Response:Non-answer:interrogative,NULL,NULL]",1
214,Pé ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
215,Pé .,"[CHI-Follow-up:Followup-question,CHI-Initiation:Information-seeking:fact-based,NULL]","[CHI-Follow-up:Repeat-answer,NULL,NULL]",1
215,Pé .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
216,Pépi ...,"[PAR-Response:Non-answer:interrogative,NULL,NULL]","[NULL,NULL,NULL]",1
216,Pépi ...,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
217,Pépito ! [media],"[CHI-Follow-up:Own-explanation,NULL,NULL]","[NULL,NULL,NULL]",1
217,Pépito ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
218,oui très bien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
218,oui très bien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
219,et est-ce qu'il est mignon Pépito ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
219,et est-ce qu'il est mignon Pépito ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
220,oui . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
220,oui . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
221,tu l'as caressé ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
221,tu l'as caressé ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
222,ouais . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
222,ouais . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
223,ouais ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
223,ouais ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
224,ouais . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
224,ouais . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
225,et pendant les vacances toi tu as fait du poney ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
225,et pendant les vacances toi tu as fait du poney ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
226,comment on fait le poney ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
226,comment on fait le poney ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
227,hue hue hue hue . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
227,hue hue hue hue . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
228,[quote] 0. .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
228,[quote] 0. .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
229,où est-ce qu'on monte ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
229,où est-ce qu'on monte ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
230,quoi ? [media],"[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]","[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]",1
230,quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
231,où est-ce que tu montes sur le poney ? [media],"[PAR-Response:Non-answer:interrogative,NULL,NULL]","[PAR-Response:Non-answer:interrogative,NULL,NULL]",1
231,où est-ce que tu montes sur le poney ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
232,cacao ! [media],"[CHI-Follow-up:Otherwise,NULL,NULL]","[CHI-Follow-up:Otherwise,NULL,NULL]",1
232,cacao ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
233,oui il s'appelait Cacao ton poney ouais . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
233,oui il s'appelait Cacao ton poney ouais . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
234,Il était gentil ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
234,Il était gentil ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
235,ouais . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
235,ouais . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
236,tu lui as fait des caresses ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
236,tu lui as fait des caresses ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
237,ouais . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
237,ouais . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
238,où ça ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
238,où ça ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
239,à boire ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
239,à boire ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
240,hein ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
240,hein ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
241,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
241,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
242,à boire ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
242,à boire ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
243,à boire ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
243,à boire ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
244,c'est ça q tu dis ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
244,c'est ça q tu dis ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
245,à boire ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
245,à boire ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
246,regarde ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
246,regarde ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
247,qu'est-ce que c'est ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
247,qu'est-ce que c'est ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
248,regarde maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
248,regarde maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
249,qu'est-ce que c'est ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
249,qu'est-ce que c'est ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
250,c'est un café ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
250,c'est un café ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
251,fais voir ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
251,fais voir ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
252,là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
252,là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
253,ah oui c'est une tasse . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
253,ah oui c'est une tasse . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
254,c'est joli hein . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
254,c'est joli hein . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
255,tu l'as eu où ce livre ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
255,tu l'as eu où ce livre ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
256,l'est là . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
256,l'est là . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
257,ouais mais où est-ce que tu l'as eu ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
257,ouais mais où est-ce que tu l'as eu ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
258,là . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
258,là . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
259,qui est-ce qui te l'a donné ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
259,qui est-ce qui te l'a donné ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
260,c'est papa . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
260,c'est papa . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
261,ah bon ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
261,ah bon ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
262,quand on était où ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
262,quand on était où ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
263,quoi ? [media],"[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]","[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]",1
263,quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
264,au magasin ? [media],"[PAR-Response:Non-answer:interrogative,NULL,NULL]","[PAR-Response:Non-answer:interrogative,NULL,NULL]",1
264,au magasin ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
265,quoi ? [media],"[CHI-Follow-up:Re-ask-initial-question,CHI-Initiation:Information-seeking:fact-based,NULL]","[CHI-Follow-up:Re-ask-initial-question,CHI-Initiation:Information-seeking:fact-based,NULL]",1
265,quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
266,il te l'a donné au magasin ? [media],"[PAR-Response:Non-answer:interrogative,NULL,NULL]","[PAR-Response:Non-answer:interrogative,NULL,NULL]",1
266,il te l'a donné au magasin ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
267,ouais . [media],"[CHI-Follow-up:Signal-agreement,NULL,NULL]","[CHI-Follow-up:Otherwise,NULL,NULL]",1
267,ouais . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
268,regarde ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
268,regarde ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
269,qu'est-ce que c'est ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
269,qu'est-ce que c'est ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
270,[quote] 0. .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
270,[quote] 0. .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
271,c'est un gâteau . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
271,c'est un gâteau . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
272,un gâteau ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
272,un gâteau ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
273,ouais . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
273,ouais . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
274,un gâteau euh d' anniversaire ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
274,un gâteau euh d' anniversaire ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
275,oh c'est un bobo . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
275,oh c'est un bobo . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
276,peux mettre un yyy ? [media],"[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]","[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]",1
276,peux mettre un yyy ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
277,non on mettra un pansement après la douche d'accord ? [media],"[PAR-Response:Non-answer:interrogative,NULL,NULL]","[PAR-Response:Answer:with-explanation-high-quality,NULL,NULL]",1
277,non on mettra un pansement après la douche d'accord ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
278,va mettre un collant . [media],"[CHI-Follow-up:Otherwise,NULL,NULL]","[CHI-Follow-up:Own-explanation,NULL,NULL]",1
278,va mettre un collant . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
279,tu vas mettre un autocollant ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
279,tu vas mettre un autocollant ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
280,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
280,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
281,[quote] sur le bobo ?,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
281,[quote] sur le bobo ?,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
282,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
282,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
283,d'accord . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
283,d'accord . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
284,et où est-ce que t as un bobo aussi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
284,et où est-ce que t as un bobo aussi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
285,sur le nez ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
285,sur le nez ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
286,sur la bouche ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
286,sur la bouche ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
287,là . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
287,là . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
288,qu'est-ce que tu t'es fait ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
288,qu'est-ce que tu t'es fait ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
289,un bobo . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
289,un bobo . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
290,comment tu as fait pour te faire bobo ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
290,comment tu as fait pour te faire bobo ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
291,au nez . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
291,au nez . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
292,tu es tombée ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
292,tu es tombée ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
293,c'est un bobo là . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
293,c'est un bobo là . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
294,hum hum . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
294,hum hum . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
295,où est-ce que tu es tombée ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
295,où est-ce que tu es tombée ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
