ID,utterance,annotation-charlie,annotation-morgane,list-ID
140,amener des livres . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
140,amener des livres . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
141,vais amener des livres . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
141,vais amener des livres . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
142,ah xxx . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
142,ah xxx . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
143,on va amener . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
143,on va amener . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
144,"amener , on va amener . [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
144,"amener , on va amener . [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
145,comme ça on va . on va amener ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
145,comme ça on va . on va amener ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
146,ah c'est resté ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
146,ah c'est resté ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
147,accroché ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
147,accroché ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
148,comme ça on amène ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
148,comme ça on amène ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
149,oui ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
149,oui ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
150,comme ça on amène ça . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
150,comme ça on amène ça . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
151,on va chercher papa et maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
151,on va chercher papa et maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
152,oui on va les chercher ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
152,oui on va les chercher ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
153,déjà on est déjà on a préparé tout ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
153,déjà on est déjà on a préparé tout ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
154,t'as préparé quoi mon chéri ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
154,t'as préparé quoi mon chéri ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
155,euhm des casse ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
155,euhm des casse ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
156,"des casse , quel casse ? [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
156,"des casse , quel casse ? [media]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Repeat-answer,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]",2
157,euh on va manger du jambon ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
157,euh on va manger du jambon ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2
158,on va manger des on va manger des champignons ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
158,on va manger des on va manger des champignons ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
159,quand ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
159,quand ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
160,des champignons ? [media],"[NULL,NULL,NULL]","[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]",1
160,des champignons ? [media],"[CHI-Response:Non-answer:interrogative,NULL,NULL]","[CHI-Response:Non-answer:interrogative,NULL,NULL]",2
161,t'aimes bien les champignons toi ? [media],"[NULL,NULL,NULL]","[PAR-Response:Non-answer:interrogative,NULL,NULL]",1
161,t'aimes bien les champignons toi ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,Complex-long]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
162,moi j'aime beaucoup moi j'aime moi j'aime pas oh ! [media],"[NULL,NULL,NULL]","[CHI-Follow-up:Otherwise,NULL,NULL]",1
162,moi j'aime beaucoup moi j'aime moi j'aime pas oh ! [media],"[NULL,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
163,moi je vois ton ventre ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
163,moi je vois ton ventre ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
164,ah je vais le cacher ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
164,ah je vais le cacher ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
165,moi je l'ai moi il se cache toujours ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
165,moi je l'ai moi il se cache toujours ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
166,moi il est grand mon tee_shirt ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
166,moi il est grand mon tee_shirt ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
167,oui mais il est sympa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
167,oui mais il est sympa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
168,"Adrien , toi t'aimes les champignons ? [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
168,"Adrien , toi t'aimes les champignons ? [media]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
169,moi j'aime beaucoup les champignons par . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
169,moi j'aime beaucoup les champignons par . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
170,demande à Naomi si elle aime les champignons ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
170,demande à Naomi si elle aime les champignons ! [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2
171,t'aimes les champignons ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
171,t'aimes les champignons ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
172,non j'aime pas les champignons . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
172,non j'aime pas les champignons . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
173,elle aime pas les champignons ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
173,elle aime pas les champignons ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
174,"ben tu lui , ben t'as qu'à lui dire ben c'est dommage , parce_que c'est très bon ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
174,"ben tu lui , ben t'as qu'à lui dire ben c'est dommage , parce_que c'est très bon ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
175,c'est très bon les champignons ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
175,c'est très bon les champignons ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
176,"c'est pas grave , tu mangeras les , tu mangeras les siens Adrien ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
176,"c'est pas grave , tu mangeras les , tu mangeras les siens Adrien ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
177,t'es sûr ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
177,t'es sûr ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
178,oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
178,oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
179,moi je vais . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
179,moi je vais . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
180,je te donnerai mes champignons ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
180,je te donnerai mes champignons ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
181,ils sont comment ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
181,ils sont comment ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
182,ben je sais je les ai pas encore xxx . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
182,ben je sais je les ai pas encore xxx . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
183,moi ils sont tout petits un peu gros ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
183,moi ils sont tout petits un peu gros ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
184,de temps en temps . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
184,de temps en temps . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
185,ah de temps en temps peu petits \<None\> \<None\> des fois je me me essuie avec les avec la serviette ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
185,ah de temps en temps peu petits \<None\> \<None\> des fois je me me essuie avec les avec la serviette ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
186,les champignons ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
186,les champignons ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
187,oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
187,oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
188,yyy faire vite ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
188,yyy faire vite ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
189,pour l'instant tu joues avec les voitures ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
189,pour l'instant tu joues avec les voitures ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
190,moi je dessine d'abord ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
190,moi je dessine d'abord ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
191,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
191,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
192,tu joues avec les voitures ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
192,tu joues avec les voitures ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
193,me demande qu'est-ce que c'est ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
193,me demande qu'est-ce que c'est ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
194,je vois pas ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
194,je vois pas ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
195,attends je regarde ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
195,attends je regarde ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
196,c'est yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
196,c'est yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
197,ah si c'est rouge ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
197,ah si c'est rouge ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
198,vais dessiner ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
198,vais dessiner ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
199,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
199,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
200,non toi qui le fais ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
200,non toi qui le fais ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
201,tu m'apportes le le truc noir s'il te plaît ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
201,tu m'apportes le le truc noir s'il te plaît ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
202,non tu tu tu y vas ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
202,non tu tu tu y vas ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
203,tu me le donnes ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
203,tu me le donnes ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
204,oh c'est tombé ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
204,oh c'est tombé ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
205,"oui , je vais le remettre en fait , c'est pour ça ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
205,"oui , je vais le remettre en fait , c'est pour ça ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
206,hop voilà ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
206,hop voilà ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
207,comme ça ça empêche d'avoir trop de bruit dans les oreilles ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
207,comme ça ça empêche d'avoir trop de bruit dans les oreilles ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
208,ouais ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
208,ouais ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
209,donc qu'est-ce qu'il faut faire ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
209,donc qu'est-ce qu'il faut faire ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
210,attends vais aller avec la voiture d'abord ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
210,attends vais aller avec la voiture d'abord ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
211,d'accord ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
211,d'accord ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
212,attends on va amener le jeu ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
212,attends on va amener le jeu ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
213,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
213,www . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
214,on va emmener ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
214,on va emmener ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
215,où ça ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
215,où ça ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
216,on va emmener ça . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
216,on va emmener ça . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
217,où ça ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
217,où ça ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
218,on va emmener ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
218,on va emmener ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
219,va emmener ça euh à côté de la valise ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
219,va emmener ça euh à côté de la valise ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
220,non on met ça là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
220,non on met ça là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
221,met ça ici on met ça là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
221,met ça ici on met ça là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
222,met ça ici ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
222,met ça ici ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
223,là on ferme la porte au cas où si ah au cas ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
223,là on ferme la porte au cas où si ah au cas ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
224,ah si j'ai oublié celle-là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
224,ah si j'ai oublié celle-là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
225,ah ben elle est cachée ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
225,ah ben elle est cachée ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
226,oui mais maman elle peut pas rentrer après ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
226,oui mais maman elle peut pas rentrer après ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
227,mais veux non ah si veux ouvrir à . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
227,mais veux non ah si veux ouvrir à . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
228,non vais fermer euh ils vont ouvrir papa et maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
228,non vais fermer euh ils vont ouvrir papa et maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
229,d'accord . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
229,d'accord . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
230,la porte comme ça c'est comme ça c'est c'est rapide ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
230,la porte comme ça c'est comme ça c'est c'est rapide ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
231,celle-là vais les mettre celle-là vais la mettre là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
231,celle-là vais les mettre celle-là vais la mettre là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
232,celle-là je vais la mettre là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
232,celle-là je vais la mettre là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
233,et les deux vais les mettre . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
233,et les deux vais les mettre . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
234,là je vais mets la porte là je vais la mettre là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
234,là je vais mets la porte là je vais la mettre là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
235,moi je joue avec les cubes ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
235,moi je joue avec les cubes ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
236,moi je joue avec les cubes ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
236,moi je joue avec les cubes ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
237,va amener la voiture aussi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
237,va amener la voiture aussi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
238,amener la voiture ici ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
238,amener la voiture ici ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
239,comme ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
239,comme ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
240,comme ça personne il va ouvrir ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
240,comme ça personne il va ouvrir ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
241,non vais la mettre plutôt vais la mettre plutôt . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
241,non vais la mettre plutôt vais la mettre plutôt . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
242,je vais la porter oh je vais la porter ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
242,je vais la porter oh je vais la porter ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
243,moi je commande ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
243,moi je commande ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
244,elle est lourde ou pas la voiture ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
244,elle est lourde ou pas la voiture ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
245,l'est un peu lourde . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
245,l'est un peu lourde . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
246,moi moi je commande parce_que je commande les voitures ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
246,moi moi je commande parce_que je commande les voitures ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
247,commande les cubes aussi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
247,commande les cubes aussi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
248,tu commandes les cubes ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
248,tu commandes les cubes ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
249,oui et commande les garages aussi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
249,oui et commande les garages aussi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
250,oh non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
250,oh non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
251,il est encore tombé ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
251,il est encore tombé ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
252,oui il tombe toujours ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
252,oui il tombe toujours ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
253,ah hop il est tombé encore . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
253,ah hop il est tombé encore . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
254,"il arrête pas de tomber , regarde ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
254,"il arrête pas de tomber , regarde ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
255,approche-toi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
255,approche-toi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
256,oh oh yyy c'est la machine ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
256,oh oh yyy c'est la machine ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
257,c'est quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
257,c'est quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
258,yyy on dit c'est la machine ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
258,yyy on dit c'est la machine ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
259,"la machine de , ah la machine de quoi ? [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
259,"la machine de , ah la machine de quoi ? [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
260,la machine de là-bas ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
260,la machine de là-bas ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
261,on va ouvrir ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
261,on va ouvrir ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
262,on va jouer maintenant ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
262,on va jouer maintenant ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
263,tu veux jouer à quoi maintenant ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
263,tu veux jouer à quoi maintenant ? [media],"[NULL,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
264,on joue papa il va venir plus tard . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
264,on joue papa il va venir plus tard . [media],"[NULL,NULL,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2
265,"mais papa il va bientôt aller , partir à la piscine Adrien ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
265,"mais papa il va bientôt aller , partir à la piscine Adrien ! [media]","[NULL,NULL,NULL]","[PAR-Follow-up:other,NULL,NULL]",2
266,papa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
266,papa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
267,papa tu tu joues avec nous ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
267,papa tu tu joues avec nous ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
268,yyy j'ai préparé déjà ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
268,yyy j'ai préparé déjà ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
269,"attends mon bonhomme , mais papa tu sais il va y aller bientôt hein ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
269,"attends mon bonhomme , mais papa tu sais il va y aller bientôt hein ! [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
270,ferme la porte ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
270,ferme la porte ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
271,comme ça personne il comme ça maman elle va faire à manger ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
271,comme ça personne il comme ça maman elle va faire à manger ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
272,maman tu regardes ça pour l'instant ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
272,maman tu regardes ça pour l'instant ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
273,oh non tu tu t'enlèves ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
273,oh non tu tu t'enlèves ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
274,t'enlèves ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
274,t'enlèves ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
275,oh oh ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
275,oh oh ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
276,quoi oh oh ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
276,quoi oh oh ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
277,a quelque chose a fait bouger ça là-haut ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
