ID,utterance,annotation-charlie,annotation-morgane,list-ID
129,oh hisse oh hisse ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
129,oh hisse oh hisse ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
130,hisse ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
130,hisse ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
131,allez ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
131,allez ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
132,yyy yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
132,yyy yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
133,allez viens hop ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
133,allez viens hop ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
134,yyy yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
134,yyy yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
135,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
135,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
136,"allez , on va passer . [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
136,"allez , on va passer . [media]","[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
137,pipi . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
137,pipi . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
138,tu veux du savon tu fais pipi mon bonhomme ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
138,tu veux du savon tu fais pipi mon bonhomme ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
139,tu fais pipi oui il fait pipi mon bonhomme ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
139,tu fais pipi oui il fait pipi mon bonhomme ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
140,non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
140,non ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
141,si tiens ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
141,si tiens ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
142,un autre ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
142,un autre ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
143,ah oh ben c'est passé à côté mon bonhomme vas_y savonne-toi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
143,ah oh ben c'est passé à côté mon bonhomme vas_y savonne-toi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
144,tu te savonnes ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
144,tu te savonnes ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
145,allez mets-toi debout ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
145,allez mets-toi debout ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
146,un autre ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
146,un autre ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
147,un autre ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
147,un autre ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
148,tiens ah non non non frotte-toi pas les yeux ça va te faire mal aux yeux après vas_y mets bien la main comme ça ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
148,tiens ah non non non frotte-toi pas les yeux ça va te faire mal aux yeux après vas_y mets bien la main comme ça ! [media],"[PAR-Follow-up:other,NULL,NULL]","[NULL,NULL,NULL]",2
149,hop là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
149,hop là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
150,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
150,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
151,yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
151,yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
152,gratte-toi pas Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
152,gratte-toi pas Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
153,on va peut-être aller chez le médecin . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
153,on va peut-être aller chez le médecin . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
154,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
154,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
155,attends on rince ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
155,attends on rince ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
156,attention baisse la tête ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
156,attention baisse la tête ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
157,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
157,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
158,allo ? [media],"[CHI-Initiation:Non-information-seeking,NULL,NULL]","[CHI-Initiation:Non-information-seeking,NULL,NULL]",1
158,allo ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
159,maman maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
159,maman maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
160,oui ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
160,oui ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
161,allo ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
161,allo ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[NULL,NULL,NULL]",2
162,allo ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
162,allo ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
163,comment ça s'appelle ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
163,comment ça s'appelle ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
164,bateau ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
164,bateau ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
165,broum le bateau broum bo bo ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
165,broum le bateau broum bo bo ! [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:Repeat-answer,PAR-Follow-up:other,NULL]",2
166,allo ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
166,allo ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
167,allo maman maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
167,allo maman maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
168,maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
168,maman ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
169,et papa ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
169,et papa ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
170,papa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
170,papa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
171,il est où papa ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
171,il est où papa ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
172,papa papa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
172,papa papa ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[CHI-Response:Non-answer:declarative,CHI-Response:Answer:non-verbal,NULL]",2
173,et Adrien comment tu dis Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
173,et Adrien comment tu dis Adrien ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,Complex-long]","[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2
174,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
174,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
175,coucou et papy il est où papy ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
175,coucou et papy il est où papy ? [media],"[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
176,papy ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
176,papy ! [media],"[NULL,NULL,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2
177,il a vache . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
177,il a vache . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
178,il est où il est à la maison avec mamie ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
178,il est où il est à la maison avec mamie ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
179,papy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
179,papy yyy . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2
180,il est avec mamie papy ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
180,il est avec mamie papy ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
181,papy ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
181,papy ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2
182,papapi oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
182,papapi oui ! [media],"[PAR-Follow-up:Repeat-answer,PAR-Follow-up:Signal-agreement,NULL]","[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Repeat-answer,NULL]",2
183,il a vachement de ça le gratte vachement ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
183,il a vachement de ça le gratte vachement ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
184,yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
184,yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
185,ouais il a xxx . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
185,ouais il a xxx . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
186,quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
186,quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
187,papy ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
187,papy ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
188,qu'est-ce qu'il fait là il se gratte ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
188,qu'est-ce qu'il fait là il se gratte ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
189,papy ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
189,papy ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
190,non non je crois pas ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
190,non non je crois pas ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
191,et mamie elle est où mamie ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
191,et mamie elle est où mamie ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
192,mamie ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
192,mamie ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2
193,elle est à la maison mamie ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
193,elle est à la maison mamie ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
194,papa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
194,papa ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2
195,il est où papa oh je le vois pas il est où ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
195,il est où papa oh je le vois pas il est où ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
196,papa ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
196,papa ! [media],"[CHI-Response:Non-answer:declarative,CHI-Response:Answer:non-verbal,NULL]","[CHI-Response:Non-answer:declarative,CHI-Response:Answer:non-verbal,NULL]",2
197,oui il est là ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
197,oui il est là ! [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]","[PAR-Follow-up:Signal-agreement,NULL,NULL]",2
198,et tata elle est où ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
198,et tata elle est où ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,NULL,NULL]",2
199,tata ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
199,tata ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[CHI-Response:Non-answer:declarative,NULL,NULL]",2
200,elle est où tata ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
200,elle est où tata ? [media],"[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
201,partie ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
201,partie ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
202,elle est à sa maison ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
202,elle est à sa maison ! [media],"[PAR-Follow-up:Give-response,NULL,NULL]","[PAR-Follow-up:Give-response,NULL,NULL]",2
203,dodo ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
203,dodo ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
204,non c'est Didi qui fait dodo tata elle fait pas dodo encore ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
204,non c'est Didi qui fait dodo tata elle fait pas dodo encore ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
205,dodo ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
205,dodo ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
206,dodo ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
206,dodo ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
207,et Natacha elle est où Natacha ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
207,et Natacha elle est où Natacha ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
208,partie ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
208,partie ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
209,et Camille ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
209,et Camille ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
210,parti ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
210,parti ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
211,a sa maison ils sont partis et Théodore ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
211,a sa maison ils sont partis et Théodore ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Follow-up:Add-info,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]",2
212,parti ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
212,parti ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
213,oh ben alors ils sont tous partis ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
213,oh ben alors ils sont tous partis ! [media],"[PAR-Follow-up:other,NULL,NULL]","[PAR-Follow-up:Add-info,NULL,NULL]",2
214,comment tu dis Camille Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
214,comment tu dis Camille Adrien ? [media],"[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
215,Camille ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
215,Camille ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
216,mamie et Natacha ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
216,mamie et Natacha ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
217,parti ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
217,parti ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]","[NULL,NULL,NULL]",2
218,comment tu dis Natacha ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
218,comment tu dis Natacha ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
219,Natacha . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
219,Natacha . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[NULL,NULL,NULL]",2
220,ouh là c'est xxx elle dit cha cha mais là c'est encore xxx . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
220,ouh là c'est xxx elle dit cha cha mais là c'est encore xxx . [media],"[PAR-Follow-up:other,NULL,NULL]","[NULL,NULL,NULL]",2
221,thé et Théodore ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
221,thé et Théodore ? [media],"[NULL,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
222,parti ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
222,parti ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
223,comment tu dis comment tu dis Théodore ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
223,comment tu dis comment tu dis Théodore ? [media],"[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
224,Arthur ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
224,Arthur ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
225,Arthur oui il est où Arthur ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
225,Arthur oui il est où Arthur ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
226,parti ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
226,parti ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
227,il est parti c'est ton copain Arthur ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
227,il est parti c'est ton copain Arthur ? [media],"[PAR-Follow-up:Repeat-answer,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]","[PAR-Follow-up:Repeat-answer,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]",2
228,hein Adrien ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
228,hein Adrien ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[CHI-Response:No-response,PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking]",2
229,et comment il s'appelle Arnold ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
229,et comment il s'appelle Arnold ? [media],"[NULL,NULL,NULL]","[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]",2
230,Harold ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
230,Harold ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
231,Harold ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
231,Harold ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
232,il est où Harold ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
232,il est où Harold ? [media],"[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]","[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]",2
233,parti ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
233,parti ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
234,comment tu dis Harold ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
234,comment tu dis Harold ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
235,Harold ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
235,Harold ! [media],"[CHI-Response:Answer:no-explanation-needed,PAR-Follow-up:No-followup,NULL]","[NULL,NULL,NULL]",2
236,yyy yyy yyy yyy yyy yyy yyy yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
236,yyy yyy yyy yyy yyy yyy yyy yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
237,allo ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
237,allo ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
238,allo ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
238,allo ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
239,allo ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
239,allo ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
240,ah oui allo allo ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
240,ah oui allo allo ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
241,l'eau l'eau l'eau ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
241,l'eau l'eau l'eau ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
242,et oui il y a de l'eau dedans ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
242,et oui il y a de l'eau dedans ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
243,ouvre ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
243,ouvre ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
244,ouvre ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
244,ouvre ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
245,non on peut pas l'ouvrir Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
245,non on peut pas l'ouvrir Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
246,ouvre ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
246,ouvre ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
247,tu m'apportes un verre d'eau Elsa s'te plaît ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
247,tu m'apportes un verre d'eau Elsa s'te plaît ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
248,hé je surveille Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
248,hé je surveille Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
249,yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
249,yyy yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
250,hé faut appuyer sur les boutons Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
250,hé faut appuyer sur les boutons Adrien ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
251,boutons ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
251,boutons ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
252,boutons oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
252,boutons oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
253,boutons ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
253,boutons ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
254,boutons ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
254,boutons ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
255,boutons ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
255,boutons ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
256,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
256,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
257,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
257,yyy . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
258,nounours nounours nounours nounours nounours . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
258,nounours nounours nounours nounours nounours . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
259,nounours ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
259,nounours ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
