ID,utterance,annotation-charlie,annotation-morgane,list-ID
397,Agathe ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
398,oui \<None\> ... [media],"[PAR-Response:Answer:no-explanation-needed,NULL,NULL]","[CHI-Follow-up:Own-explanation,NULL,NULL]",1
398,oui \<None\> ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
399,[quote] et encore une autre ? [media],"[PAR-Response:Non-answer:interrogative,NULL,NULL]","[NULL,NULL,NULL]",1
399,[quote] et encore une autre ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
400,c'est qui ? [media],"[CHI-Follow-up:Followup-question,CHI-Initiation:Information-seeking:fact-based,NULL]","[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]",1
400,c'est qui ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
401,Garance ! [media],"[PAR-Response:Answer:no-explanation-needed,NULL,NULL]","[PAR-Response:Answer:no-explanation-needed,NULL,NULL]",1
401,Garance ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
402,\<None\> \<None\> \<None\> ! [media],"[CHI-Follow-up:Signal-agreement,NULL,NULL]","[CHI-Follow-up:Signal-agreement,NULL,NULL]",1
402,\<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
403,c'est ta cousine aussi Garance !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
403,c'est ta cousine aussi Garance !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
404,\<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
404,\<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
405,c'est laquelle la plus vieille ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
405,c'est laquelle la plus vieille ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
406,c'est Agathe ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
406,c'est Agathe ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
407,oui . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
407,oui . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
408,\<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
408,\<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
409,[quote] moi j'ai sept ans \<None\> !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
409,[quote] moi j'ai sept ans \<None\> !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
410,c'était l'anniversaire d' Ael il y a pas longtemps ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
410,c'était l'anniversaire d' Ael il y a pas longtemps ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
411,bah non \<interruption\> [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
411,bah non \<interruption\> [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
412,[quote] xxx sept ans !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
412,[quote] xxx sept ans !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
413,et bah moi yyy \<interruption\> [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
413,et bah moi yyy \<interruption\> [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
414,[quote] et Agathe e va avoir huit ans !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
414,[quote] et Agathe e va avoir huit ans !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
415,et bah moi je vais avoir ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
415,et bah moi je vais avoir ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
416,tu vas avoir combien toi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
416,tu vas avoir combien toi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
417,quatre ans ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
417,quatre ans ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
418,quatre ans ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
418,quatre ans ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
419,c'est grand quatre ans non ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
419,c'est grand quatre ans non ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
420,ouais . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
420,ouais . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
421,qu'est-c qu'on a le droit de faire quand on a quatre ans ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
421,qu'est-c qu'on a le droit de faire quand on a quatre ans ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
422,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
422,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
423,[quote] \<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
423,[quote] \<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
424,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
424,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
425,[quote] hé oui !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
425,[quote] hé oui !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
426,\<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
426,\<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
427,mais t as même le droit avant puisque tu joues déjà ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
427,mais t as même le droit avant puisque tu joues déjà ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
428,[quote] bah oui \<None\> .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
428,[quote] bah oui \<None\> .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
429,regarde ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
429,regarde ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
430,et tu vas aller dans quelle classe ?,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
430,et tu vas aller dans quelle classe ?,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
431,qu'est-c qu'elle a dit la maîtresse ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
431,qu'est-c qu'elle a dit la maîtresse ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
432,tu vas aller dans quelle classe à l'école ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
432,tu vas aller dans quelle classe à l'école ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
433,\<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
433,\<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
434,oui \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
434,oui \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
435,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
435,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
436,[quote] dans la classe des moyens !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
436,[quote] dans la classe des moyens !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
437,elle est g elle est g elle est gentille ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
437,elle est g elle est g elle est gentille ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
438,ah oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
438,ah oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
439,Laetitia c'est ça . t es contente ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
439,Laetitia c'est ça . t es contente ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
440,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
440,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
441,[quote] Ael tu laisses ce rideau si_il_te_plaît .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
441,[quote] Ael tu laisses ce rideau si_il_te_plaît .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
442,Ael ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
442,Ael ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
443,[quote] ça !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
443,[quote] ça !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
444,\<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
444,\<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
445,j'aim bien voir ta classe moi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
445,j'aim bien voir ta classe moi ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
446,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
446,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
447,ce s rigolo hein si je venais à dans ton école !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
447,ce s rigolo hein si je venais à dans ton école !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
448,[quote] va jouer dehors !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
448,[quote] va jouer dehors !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
449,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
449,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
450,[quote] 0. .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
450,[quote] 0. .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
451,est-c que tu racontes un tout p peu à Aliyah ce qu'on a fait pendant les vacances ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
451,est-c que tu racontes un tout p peu à Aliyah ce qu'on a fait pendant les vacances ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
452,\<None\> \<None\> bah bah bah \<None\> \<None\> tu m'aides ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
452,\<None\> \<None\> bah bah bah \<None\> \<None\> tu m'aides ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
453,[quote] tu t'en rappelles ?,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
453,[quote] tu t'en rappelles ?,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
454,pa que tu as dit que tu m'aid ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
454,pa que tu as dit que tu m'aid ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
455,bah pourquoi pourquoi il faut que je t'aide ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
455,bah pourquoi pourquoi il faut que je t'aide ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
456,[quote] 0. .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
456,[quote] 0. .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
457,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> pa que c'est trop long ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
457,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> pa que c'est trop long ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
458,[quote] 0. .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
458,[quote] 0. .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
459,ah où est-c qu'on est allé déjà ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
459,ah où est-c qu'on est allé déjà ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
460,à les c ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
460,à les c ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
461,ouais ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
461,ouais ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
462,mais c'était où c'était c'était ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
462,mais c'était où c'était c'était ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
463,[quote] mais \<interruption\>,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
463,[quote] mais \<interruption\>,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
464,[quote] mais les crocodiles \<None\> \<None\> \<None\> il nous a pas mangé pa que y avait y avait y avait aussi des faux crocodiles ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
464,[quote] mais les crocodiles \<None\> \<None\> \<None\> il nous a pas mangé pa que y avait y avait y avait aussi des faux crocodiles ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
465,y avait des faux crocodiles \<None\> mais y avait surtout des vrais ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
465,y avait des faux crocodiles \<None\> mais y avait surtout des vrais ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
466,bah oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
466,bah oui ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
467,mais mais sauf que que i sontaient \<None\> \<None\> dans une barrière ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
467,mais mais sauf que que i sontaient \<None\> \<None\> dans une barrière ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
468,bah oui \<None\> \<None\> . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
468,bah oui \<None\> \<None\> . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
469,donc i pouvaient pas nous manger \<None\> 0. ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
469,donc i pouvaient pas nous manger \<None\> 0. ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
470,\<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
470,\<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
471,bah non \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
471,bah non \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
472,pa que i sontaient tout en_bas !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
472,pa que i sontaient tout en_bas !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
473,hum \<None\> . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
473,hum \<None\> . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
474,[quote] 0. .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
474,[quote] 0. .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
475,et t as dormi à la maison pendant les vacances ou t as dormi ailleurs ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
475,et t as dormi à la maison pendant les vacances ou t as dormi ailleurs ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
476,ailleurs ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
476,ailleurs ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
477,c'était où ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
477,c'était où ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
478,[quote] où est-c qu'on a dormi ?,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
478,[quote] où est-c qu'on a dormi ?,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
479,euh ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
479,euh ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
480,comment ça s'appelle ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
480,comment ça s'appelle ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
481,on a dormi dans un \<trail off question\> [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
481,on a dormi dans un \<trail off question\> [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
482,dans un quoi ? [media],"[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]","[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]",1
482,dans un quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
483,dans un hô \<trail off question\> [media],"[PAR-Response:Answer:no-explanation-needed,NULL,NULL]","[PAR-Response:Non-answer:interrogative,NULL,NULL]",1
483,dans un hô \<trail off question\> [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
484,0. . [media],"[CHI-Follow-up:Signal-agreement,NULL,NULL]","[NULL,NULL,NULL]",1
484,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
485,[quote] !,"[NULL,NULL,NULL]","[PAR-Response:Answer:no-explanation-needed,NULL,NULL]",1
485,[quote] !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
486,\<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[CHI-Follow-up:Signal-agreement,NULL,NULL]",1
486,\<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
487,c'était comment à l'hôtel ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
487,c'était comment à l'hôtel ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
488,mais mais d'abord c'était quoi ? [media],"[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]","[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]",1
488,mais mais d'abord c'était quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
489,ah d'abord on est allés au Futuroscope . [media],"[PAR-Response:Answer:no-explanation-needed,NULL,NULL]","[PAR-Response:Answer:no-explanation-needed,NULL,NULL]",1
489,ah d'abord on est allés au Futuroscope . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
490,et et au Futuroscope euh ... [media],"[CHI-Follow-up:Otherwise,NULL,NULL]","[CHI-Follow-up:Repeat-answer,NULL,NULL]",1
490,et et au Futuroscope euh ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
491,qu'est-c qu'on a fait au Futuroscope ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
491,qu'est-c qu'on a fait au Futuroscope ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
492,hé non aussi \<None\> \<None\> \<None\> on on a fait quoi avec avec avec le truc apr a a a a a hum après qu'on était allé ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
492,hé non aussi \<None\> \<None\> \<None\> on on a fait quoi avec avec avec le truc apr a a a a a hum après qu'on était allé ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
493,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
493,0. . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
494,[quote] à l'hôtel !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
494,[quote] à l'hôtel !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
495,bah on a déjeuné ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
495,bah on a déjeuné ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
496,et et mais mais mais avant d' aller à l'hôtel ? [media],"[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]","[NULL,NULL,NULL]",1
496,et et mais mais mais avant d' aller à l'hôtel ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
497,et bah on est allé au Futuroscope on a on a vu plein de films ... [media],"[PAR-Response:Answer:no-explanation-needed,NULL,NULL]","[NULL,NULL,NULL]",1
497,et bah on est allé au Futuroscope on a on a vu plein de films ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
498,[quote] on a fait des jeux ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
498,[quote] on a fait des jeux ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
499,et et \<None\> \<None\> et et après \<None\> \<None\> \<None\> on on a regardé un spectacle ! [media],"[CHI-Follow-up:Otherwise,NULL,NULL]","[NULL,NULL,NULL]",1
499,et et \<None\> \<None\> et et après \<None\> \<None\> \<None\> on on a regardé un spectacle ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
500,[quote] 0. .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
500,[quote] 0. .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
501,ouais \<None\> et il était comment ce spectacle \<None\> ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
501,ouais \<None\> et il était comment ce spectacle \<None\> ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
502,ça parlait de quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
502,ça parlait de quoi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
503,mais mais y avait des bonhommes ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
503,mais mais y avait des bonhommes ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
504,ouais ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
504,ouais ... [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
505,et \<None\> \<None\> \<None\> et et y avait un bonhomme qui qui voulait essayer la note bleue ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
505,et \<None\> \<None\> \<None\> et et y avait un bonhomme qui qui voulait essayer la note bleue ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
506,hum hum ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
506,hum hum ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
507,[quote] ouais \<None\> \<None\> .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
507,[quote] ouais \<None\> \<None\> .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
508,c'est vrai \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
508,c'est vrai \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
509,et il la trouvait la note bleue ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
509,et il la trouvait la note bleue ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
510,\<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
510,\<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
511,non \<None\> ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
511,non \<None\> ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
512,[quote] c'était une note de musique ?,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
512,[quote] c'était une note de musique ?,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
513,oui \<None\> . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
513,oui \<None\> . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
514,c'est ça ?,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
514,c'est ça ?,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
515,[quote] yyy oui mais mais m mais c'était pas une vraie c'était u une en bonhomme !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
515,[quote] yyy oui mais mais m mais c'était pas une vraie c'était u une en bonhomme !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
516,d'accord ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
516,d'accord ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
517,[quote] 0. .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
517,[quote] 0. .,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
518,et et et et après après yyy e il il a perdu la note bleue ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
518,et et et et après après yyy e il il a perdu la note bleue ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
519,oh ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
519,oh ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
520,et qu'est-c que tu faisais toi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
520,et qu'est-c que tu faisais toi ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
521,[quote] elle était belle ?,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
521,[quote] elle était belle ?,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
522,qu'est-c qu'il fallait faire ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
522,qu'est-c qu'il fallait faire ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
523,[quote] pour la retrouver ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
523,[quote] pour la retrouver ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
524,[quote] et et et et y avait un aut bonhomme qui qui a trouvé plein de notes !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
524,[quote] et et et et y avait un aut bonhomme qui qui a trouvé plein de notes !,"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
525,hum \<None\> \<None\> . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
525,hum \<None\> \<None\> . [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
526,\<None\> \<None\> \<None\> \<None\> mais il y en avait une qu était bleue ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
526,\<None\> \<None\> \<None\> \<None\> mais il y en avait une qu était bleue ! [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
527,mais ça f de la musique ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",1
527,mais ça f de la musique ? [media],"[NULL,NULL,NULL]","[NULL,NULL,NULL]",2
