ID,utterance,annotation,list-ID
379,bon tu le mets dans la poubelle ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
380,0. .,"[NULL,NULL,NULL]",1
380,0. .,"[NULL,NULL,NULL]",2
381,de de la cuisine . [media],"[NULL,NULL,NULL]",1
381,de de la cuisine . [media],"[NULL,NULL,NULL]",2
382,de la cuisine d'accord . [media],"[NULL,NULL,NULL]",1
382,de la cuisine d'accord . [media],"[NULL,NULL,NULL]",2
383,. \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
383,. \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
384,en fait c'était xxx \<None\> .,"[NULL,NULL,NULL]",1
384,en fait c'était xxx \<None\> .,"[NULL,NULL,NULL]",2
385,son envie de mettre à la poubelle qu'elle est tombée dans l'escalier . [media],"[NULL,NULL,NULL]",1
385,son envie de mettre à la poubelle qu'elle est tombée dans l'escalier . [media],"[NULL,NULL,NULL]",2
386,ah oui ? [media],"[NULL,NULL,NULL]",1
386,ah oui ? [media],"[NULL,NULL,NULL]",2
387,je lui avais coupé ses ongles . [media],"[NULL,NULL,NULL]",1
387,je lui avais coupé ses ongles . [media],"[NULL,NULL,NULL]",2
388,et elle a inventé d' aller les mettre à la poubelle en_bas . [media],"[NULL,NULL,NULL]",1
388,et elle a inventé d' aller les mettre à la poubelle en_bas . [media],"[NULL,NULL,NULL]",2
389,et alors du coup elle est descendue avec ses ongles dans la main . [media],"[NULL,NULL,NULL]",1
389,et alors du coup elle est descendue avec ses ongles dans la main . [media],"[NULL,NULL,NULL]",2
390,et elle s'est pas tenue \<None\> . [media],"[NULL,NULL,NULL]",1
390,et elle s'est pas tenue \<None\> . [media],"[NULL,NULL,NULL]",2
391,ah oui \<None\> !,"[NULL,NULL,NULL]",1
391,ah oui \<None\> !,"[NULL,NULL,NULL]",2
392,et quand on était à la pharmacie \<None\> ... [media],"[NULL,NULL,NULL]",1
392,et quand on était à la pharmacie \<None\> ... [media],"[NULL,NULL,NULL]",2
393,voilà xxx \<None\> .,"[NULL,NULL,NULL]",1
393,voilà xxx \<None\> .,"[NULL,NULL,NULL]",2
394,elle était pleine de sang et t sais elle me dit mes ongles \<None\> . [media],"[NULL,NULL,NULL]",1
394,elle était pleine de sang et t sais elle me dit mes ongles \<None\> . [media],"[NULL,NULL,NULL]",2
395,0. elle était pas arrivée à bon port ! [media],"[NULL,NULL,NULL]",1
395,0. elle était pas arrivée à bon port ! [media],"[NULL,NULL,NULL]",2
396,merci Madeleine . [media],"[NULL,NULL,NULL]",1
396,merci Madeleine . [media],"[NULL,NULL,NULL]",2
397,qu'est-ce que t as trouvé là ? [media],"[NULL,NULL,NULL]",1
397,qu'est-ce que t as trouvé là ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
398,0. .,"[NULL,NULL,NULL]",1
398,0. .,"[CHI-Response:Answer:non-verbal,NULL,NULL]",2
399,ah . l'éponge . [media],"[NULL,NULL,NULL]",1
399,ah . l'éponge . [media],"[PAR-Follow-up:Give-response,NULL,NULL]",2
400,tu la mets dans l'évier ? [media],"[NULL,NULL,NULL]",1
400,tu la mets dans l'évier ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2
401,là . [media],"[NULL,NULL,NULL]",1
401,là . [media],"[NULL,NULL,NULL]",2
402,moi je veux nettoyer . [media],"[NULL,NULL,NULL]",1
402,moi je veux nettoyer . [media],"[NULL,NULL,NULL]",2
403,tu veux nettoyer ? [media],"[NULL,NULL,NULL]",1
403,tu veux nettoyer ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
404,c'est sale le tabouret . [media],"[NULL,NULL,NULL]",1
404,c'est sale le tabouret . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
405,ah alors il faut les nettoyer . [media],"[NULL,NULL,NULL]",1
405,ah alors il faut les nettoyer . [media],"[PAR-Follow-up:other,NULL,NULL]",2
406,et parterre ? [media],"[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]",1
406,et parterre ? [media],"[NULL,NULL,NULL]",2
407,non parterre c'est bon c'est bon je crois que Antoinette a fait le ménage tu sais . [media],"[PAR-Response:Answer:with-explanation-high-quality,CHI-Follow-up:No-followup,NULL]",1
407,non parterre c'est bon c'est bon je crois que Antoinette a fait le ménage tu sais . [media],"[NULL,NULL,NULL]",2
408,Madeleine ! [media],"[NULL,NULL,NULL]",1
408,Madeleine ! [media],"[NULL,NULL,NULL]",2
409,tu fais Cosette ! [media],"[NULL,NULL,NULL]",1
409,tu fais Cosette ! [media],"[NULL,NULL,NULL]",2
410,\<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
410,\<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",2
411,mm \<None\> .,"[NULL,NULL,NULL]",1
411,mm \<None\> .,"[NULL,NULL,NULL]",2
412,. yyy ça va . [media],"[NULL,NULL,NULL]",1
412,. yyy ça va . [media],"[NULL,NULL,NULL]",2
413,ça va ? [media],"[NULL,NULL,NULL]",1
413,ça va ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
414,oui . [media],"[NULL,NULL,NULL]",1
414,oui . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
415,et ta table elle est propre ? [media],"[NULL,NULL,NULL]",1
415,et ta table elle est propre ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,Complex-long]",2
416,oui . [media],"[NULL,NULL,NULL]",1
416,oui . [media],"[NULL,NULL,NULL]",2
417,délicieux ce café . merci beaucoup ! [media],"[NULL,NULL,NULL]",1
417,délicieux ce café . merci beaucoup ! [media],"[NULL,NULL,NULL]",2
418,moi je nettoie . [media],"[NULL,NULL,NULL]",1
418,moi je nettoie . [media],"[NULL,NULL,NULL]",2
419,moi je nettoie moi . [media],"[NULL,NULL,NULL]",1
419,moi je nettoie moi . [media],"[NULL,NULL,NULL]",2
420,tu nettoies ? [media],"[NULL,NULL,NULL]",1
420,tu nettoies ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
421,hum . [media],"[NULL,NULL,NULL]",1
421,hum . [media],"[NULL,NULL,NULL]",2
422,[quote] xxx je range un peu . hop .,"[NULL,NULL,NULL]",1
422,[quote] xxx je range un peu . hop .,"[NULL,NULL,NULL]",2
423,[quote] xxx .,"[NULL,NULL,NULL]",1
423,[quote] xxx .,"[NULL,NULL,NULL]",2
424,xxx . [media],"[NULL,NULL,NULL]",1
424,xxx . [media],"[NULL,NULL,NULL]",2
425,voilà . [media],"[NULL,NULL,NULL]",1
425,voilà . [media],"[NULL,NULL,NULL]",2
426,et la poubelle . [media],"[NULL,NULL,NULL]",1
426,et la poubelle . [media],"[NULL,NULL,NULL]",2
427,et la poubelle oh c'est très bien de nettoyer la poubelle . [media],"[NULL,NULL,NULL]",1
427,et la poubelle oh c'est très bien de nettoyer la poubelle . [media],"[NULL,NULL,NULL]",2
428,. oh elle brille regarde . [media],"[NULL,NULL,NULL]",1
428,. oh elle brille regarde . [media],"[NULL,NULL,NULL]",2
429,0. .,"[NULL,NULL,NULL]",1
429,0. .,"[NULL,NULL,NULL]",2
430,moi l a yyy nettoyer . [media],"[NULL,NULL,NULL]",1
430,moi l a yyy nettoyer . [media],"[NULL,NULL,NULL]",2
431,tu te vois dedans . [media],"[NULL,NULL,NULL]",1
431,tu te vois dedans . [media],"[NULL,NULL,NULL]",2
432,tu vois ton visage dans la poubelle sur la poubelle ? [media],"[NULL,NULL,NULL]",1
432,tu vois ton visage dans la poubelle sur la poubelle ? [media],"[NULL,NULL,NULL]",2
433,moi moi je te vois . [media],"[NULL,NULL,NULL]",1
433,moi moi je te vois . [media],"[NULL,NULL,NULL]",2
434,[quote] tu vois Madeleine dans la poubelle ?,"[NULL,NULL,NULL]",1
434,[quote] tu vois Madeleine dans la poubelle ?,"[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]",2
435,0. .,"[NULL,NULL,NULL]",1
435,0. .,"[NULL,NULL,NULL]",2
436,coucou ! [media],"[NULL,NULL,NULL]",1
436,coucou ! [media],"[NULL,NULL,NULL]",2
437,0. .,"[NULL,NULL,NULL]",1
437,0. .,"[NULL,NULL,NULL]",2
438,0. . [media],"[NULL,NULL,NULL]",1
438,0. . [media],"[NULL,NULL,NULL]",2
439,0. .,"[NULL,NULL,NULL]",1
439,0. .,"[NULL,NULL,NULL]",2
440,0. .,"[NULL,NULL,NULL]",1
440,0. .,"[NULL,NULL,NULL]",2
441,elle fait un sourire Madeleine ? [media],"[NULL,NULL,NULL]",1
441,elle fait un sourire Madeleine ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
442,0. . [media],"[NULL,NULL,NULL]",1
442,0. . [media],"[NULL,NULL,NULL]",2
443,elle a des dents . [media],"[NULL,NULL,NULL]",1
443,elle a des dents . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
444,t as des dents oui . [media],"[NULL,NULL,NULL]",1
444,t as des dents oui . [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]",2
445,toi aussi as des dents . [media],"[NULL,NULL,NULL]",1
445,toi aussi as des dents . [media],"[NULL,NULL,NULL]",2
446,eh oui ! [media],"[NULL,NULL,NULL]",1
446,eh oui ! [media],"[NULL,NULL,NULL]",2
447,des grandes dents . [media],"[NULL,NULL,NULL]",1
447,des grandes dents . [media],"[NULL,NULL,NULL]",2
448,. toi aussi l as des petites dents . [media],"[NULL,NULL,NULL]",1
448,. toi aussi l as des petites dents . [media],"[NULL,NULL,NULL]",2
449,toi tu as des petites dents . [media],"[NULL,NULL,NULL]",1
449,toi tu as des petites dents . [media],"[NULL,NULL,NULL]",2
450,parce que tu as quel âge ? [media],"[NULL,NULL,NULL]",1
450,parce que tu as quel âge ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
451,0. .,"[NULL,NULL,NULL]",1
451,0. .,"[NULL,NULL,NULL]",2
452,bientôt deux ans . [media],"[NULL,NULL,NULL]",1
452,bientôt deux ans . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
453,ah maintenant tu as deux deux ans . [media],"[NULL,NULL,NULL]",1
453,ah maintenant tu as deux deux ans . [media],"[PAR-Follow-up:Give-response,NULL,NULL]",2
454,moi zə veux accrocher l'é l'éponge . [media],"[NULL,NULL,NULL]",1
454,moi zə veux accrocher l'é l'éponge . [media],"[NULL,NULL,NULL]",2
455,\<None\> \<None\> \<None\> ... [media],"[NULL,NULL,NULL]",1
455,\<None\> \<None\> \<None\> ... [media],"[NULL,NULL,NULL]",2
456,toi tu as deux ans \<None\> .,"[NULL,NULL,NULL]",1
456,toi tu as deux ans \<None\> .,"[NULL,NULL,NULL]",2
457,merci . [media],"[NULL,NULL,NULL]",1
457,merci . [media],"[NULL,NULL,NULL]",2
459,on monte Madeleine ? [media],"[NULL,NULL,NULL]",1
459,on monte Madeleine ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
460,oui . [media],"[NULL,NULL,NULL]",1
460,oui . [media],"[NULL,NULL,NULL]",2
461,alors tu vas me montrer \<None\> ton loto ? [media],"[NULL,NULL,NULL]",1
461,alors tu vas me montrer \<None\> ton loto ? [media],"[NULL,NULL,NULL]",2
462,\<None\> \<None\> \<None\> \<interruption\>,"[NULL,NULL,NULL]",1
462,\<None\> \<None\> \<None\> \<interruption\>,"[NULL,NULL,NULL]",2
463,je te suis ma grande . [media],"[NULL,NULL,NULL]",1
463,je te suis ma grande . [media],"[NULL,NULL,NULL]",2
464,avec . [media],"[NULL,NULL,NULL]",1
464,avec . [media],"[NULL,NULL,NULL]",2
465,oui oui je viens . [media],"[NULL,NULL,NULL]",1
465,oui oui je viens . [media],"[NULL,NULL,NULL]",2
466,\<None\> \<None\> avec ta photo . [media],"[NULL,NULL,NULL]",1
466,\<None\> \<None\> avec ta photo . [media],"[NULL,NULL,NULL]",2
467,. avec ta photo . [media],"[NULL,NULL,NULL]",1
467,. avec ta photo . [media],"[NULL,NULL,NULL]",2
468,. on avance . [media],"[NULL,NULL,NULL]",1
468,. on avance . [media],"[NULL,NULL,NULL]",2
469,on avance . [media],"[NULL,NULL,NULL]",1
469,on avance . [media],"[NULL,NULL,NULL]",2
470,bon . [media],"[NULL,NULL,NULL]",1
470,bon . [media],"[NULL,NULL,NULL]",2
471,tiens regarde \<None\> . [media],"[NULL,NULL,NULL]",1
471,tiens regarde \<None\> . [media],"[NULL,NULL,NULL]",2
472,bon .,"[NULL,NULL,NULL]",1
472,bon .,"[NULL,NULL,NULL]",2
473,tu tu lâches la main de Martine on va monter toutes les deux comme ça tu peux tenir \<None\> la rampe \<None\> . [media],"[NULL,NULL,NULL]",1
473,tu tu lâches la main de Martine on va monter toutes les deux comme ça tu peux tenir \<None\> la rampe \<None\> . [media],"[NULL,NULL,NULL]",2
474,vas_y je te suis \<None\> . [media],"[NULL,NULL,NULL]",1
474,vas_y je te suis \<None\> . [media],"[NULL,NULL,NULL]",2
475,hein ? [media],"[NULL,NULL,NULL]",1
475,hein ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
476,non ici . [media],"[NULL,NULL,NULL]",1
476,non ici . [media],"[NULL,NULL,NULL]",2
477,ici . [media],"[NULL,NULL,NULL]",1
477,ici . [media],"[NULL,NULL,NULL]",2
478,. oh c'est bien tu t'accroches bien . [media],"[NULL,NULL,NULL]",1
478,. oh c'est bien tu t'accroches bien . [media],"[NULL,NULL,NULL]",2
479,m'accroche bien . [media],"[NULL,NULL,NULL]",1
479,m'accroche bien . [media],"[NULL,NULL,NULL]",2
480,ben oui vaut mieux hein . [media],"[NULL,NULL,NULL]",1
480,ben oui vaut mieux hein . [media],"[NULL,NULL,NULL]",2
481,. là . [media],"[NULL,NULL,NULL]",1
481,. là . [media],"[NULL,NULL,NULL]",2
482,xxx . [media],"[NULL,NULL,NULL]",1
482,xxx . [media],"[NULL,NULL,NULL]",2
483,ah tu veux montrer lequel ? [media],"[NULL,NULL,NULL]",1
483,ah tu veux montrer lequel ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
484,celui que t'a donné Marguerite ? [media],"[NULL,NULL,NULL]",1
484,celui que t'a donné Marguerite ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
485,0. .,"[NULL,NULL,NULL]",1
485,0. .,"[CHI-Response:Answer:non-verbal,NULL,NULL]",2
486,. non ! [media],"[NULL,NULL,NULL]",1
486,. non ! [media],"[PAR-Follow-up:other,NULL,NULL]",2
487,c . [media],"[NULL,NULL,NULL]",1
487,c . [media],"[NULL,NULL,NULL]",2
488,celui-là ? [media],"[NULL,NULL,NULL]",1
488,celui-là ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
489,qui est-ce qui t'a donné ça . [media],"[NULL,NULL,NULL]",1
489,qui est-ce qui t'a donné ça . [media],"[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]",2
490,0. .,"[NULL,NULL,NULL]",1
490,0. .,"[NULL,NULL,NULL]",2
491,Marie . [media],"[NULL,NULL,NULL]",1
491,Marie . [media],"[NULL,NULL,NULL]",2
492,oh que c'est joli ça on dirait un livre \<None\> . [media],"[NULL,NULL,NULL]",1
492,oh que c'est joli ça on dirait un livre \<None\> . [media],"[NULL,NULL,NULL]",2
493,c'est Marie \<None\> .,"[NULL,NULL,NULL]",1
493,c'est Marie \<None\> .,"[NULL,NULL,NULL]",2
494,ça s'ouvre ? [media],"[NULL,NULL,NULL]",1
494,ça s'ouvre ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
495,t arrives à l'ouvrir ? [media],"[NULL,NULL,NULL]",1
495,t arrives à l'ouvrir ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:Answer:non-verbal,NULL]",2
496,bien \<None\> ! [media],"[NULL,NULL,NULL]",1
496,bien \<None\> ! [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]",2
497,oh \<None\> xxx vraiment très beau !,"[NULL,NULL,NULL]",1
497,oh \<None\> xxx vraiment très beau !,"[NULL,NULL,NULL]",2
498,alors montre-moi qu'est-ce que tu fais avec ça . [media],"[NULL,NULL,NULL]",1
498,alors montre-moi qu'est-ce que tu fais avec ça . [media],"[NULL,NULL,NULL]",2
499,on baisse ! [media],"[NULL,NULL,NULL]",1
499,on baisse ! [media],"[NULL,NULL,NULL]",2
500,on baisse ? [media],"[NULL,NULL,NULL]",1
500,on baisse ? [media],"[NULL,NULL,NULL]",2
501,voilà voilà . [media],"[NULL,NULL,NULL]",1
501,voilà voilà . [media],"[NULL,NULL,NULL]",2
502,ah \<None\> !,"[NULL,NULL,NULL]",1
502,ah \<None\> !,"[NULL,NULL,NULL]",2
503,\<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
503,\<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
504,xxx \<None\> .,"[NULL,NULL,NULL]",1
504,xxx \<None\> .,"[NULL,NULL,NULL]",2
505,moi peux pas jouer moi ! [media],"[NULL,NULL,NULL]",1
505,moi peux pas jouer moi ! [media],"[NULL,NULL,NULL]",2
506,tu peux pas jouer toute seule . [media],"[NULL,NULL,NULL]",1
506,tu peux pas jouer toute seule . [media],"[NULL,NULL,NULL]",2
507,mm . [media],"[NULL,NULL,NULL]",1
507,mm . [media],"[NULL,NULL,NULL]",2
508,alors ! [media],"[NULL,NULL,NULL]",1
508,alors ! [media],"[NULL,NULL,NULL]",2
509,la plus . [media],"[NULL,NULL,NULL]",1
509,la plus . [media],"[NULL,NULL,NULL]",2
510,faut fermer . [media],"[NULL,NULL,NULL]",1
510,faut fermer . [media],"[NULL,NULL,NULL]",2
511,moi je veux fermer . [media],"[NULL,NULL,NULL]",1
511,moi je veux fermer . [media],"[NULL,NULL,NULL]",2
512,tu veux fermer ? [media],"[NULL,NULL,NULL]",1
512,tu veux fermer ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]",2
513,moi j'y ai jamais joué encore ! [media],"[NULL,NULL,NULL]",1
513,moi j'y ai jamais joué encore ! [media],"[PAR-Follow-up:other,NULL,NULL]",2
514,parce que Marie a gagné ça à la kermesse de l'école . [media],"[NULL,NULL,NULL]",1
514,parce que Marie a gagné ça à la kermesse de l'école . [media],"[NULL,NULL,NULL]",2
515,alors ... [media],"[NULL,NULL,NULL]",1
515,alors ... [media],"[NULL,NULL,NULL]",2
516,alors \<None\> . [media],"[NULL,NULL,NULL]",1
516,alors \<None\> . [media],"[NULL,NULL,NULL]",2
517,\<None\> \<None\> \<None\> \<None\> jouer .,"[NULL,NULL,NULL]",1
517,\<None\> \<None\> \<None\> \<None\> jouer .,"[NULL,NULL,NULL]",2
518,on partage ? [media],"[NULL,NULL,NULL]",1
518,on partage ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
519,oui ! [media],"[NULL,NULL,NULL]",1
519,oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
520,tiens \<None\> .,"[NULL,NULL,NULL]",1
520,tiens \<None\> .,"[PAR-Follow-up:other,NULL,NULL]",2
521,un un deux deux trois trois quatre quatre cinq cinq \<None\> six six sept sept . [media],"[NULL,NULL,NULL]",1
521,un un deux deux trois trois quatre quatre cinq cinq \<None\> six six sept sept . [media],"[NULL,NULL,NULL]",2
522,\<None\> \<None\> \<None\> .,"[NULL,NULL,NULL]",1
522,\<None\> \<None\> \<None\> .,"[NULL,NULL,NULL]",2
523,p les autres on va dire que c'est la pioche . [media],"[NULL,NULL,NULL]",1
523,p les autres on va dire que c'est la pioche . [media],"[NULL,NULL,NULL]",2
524,elle a joué avec Marie déjà . [media],"[NULL,NULL,NULL]",1
524,elle a joué avec Marie déjà . [media],"[NULL,NULL,NULL]",2
525,alors ! [media],"[NULL,NULL,NULL]",1
525,alors ! [media],"[NULL,NULL,NULL]",2
526,sept cartes chacun \<None\> ? [media],"[NULL,NULL,NULL]",1
526,sept cartes chacun \<None\> ? [media],"[NULL,NULL,NULL]",2
527,je sais pas . [media],"[NULL,NULL,NULL]",1
527,je sais pas . [media],"[NULL,NULL,NULL]",2
528,je me rappelle plus de la ... [media],"[NULL,NULL,NULL]",1
528,je me rappelle plus de la ... [media],"[NULL,NULL,NULL]",2
529,[quote] de la règle alors on improvise . [media],"[NULL,NULL,NULL]",1
529,[quote] de la règle alors on improvise . [media],"[NULL,NULL,NULL]",2
530,hein ? [media],"[NULL,NULL,NULL]",1
530,hein ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
531,on fait comme ça . [media],"[NULL,NULL,NULL]",1
531,on fait comme ça . [media],"[NULL,NULL,NULL]",2
532,tu mets le premier Madeleine ? [media],"[NULL,NULL,NULL]",1
532,tu mets le premier Madeleine ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
533,oui . [media],"[NULL,NULL,NULL]",1
533,oui . [media],"[NULL,NULL,NULL]",2
534,je crois qu'il faut que ce soit un domino avec deux animaux pareils . [media],"[NULL,NULL,NULL]",1
534,je crois qu'il faut que ce soit un domino avec deux animaux pareils . [media],"[NULL,NULL,NULL]",2
535,est-ce que tu en as ? [media],"[NULL,NULL,NULL]",1
535,est-ce que tu en as ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
536,oui . [media],"[NULL,NULL,NULL]",1
536,oui . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
537,mets-le pa mets-le parterre c'est plus simple . [media],"[NULL,NULL,NULL]",1
537,mets-le pa mets-le parterre c'est plus simple . [media],"[PAR-Follow-up:other,NULL,NULL]",2
538,mets-les comme ça . [media],"[NULL,NULL,NULL]",1
538,mets-les comme ça . [media],"[NULL,NULL,NULL]",2
539,voilà . [media],"[NULL,NULL,NULL]",1
539,voilà . [media],"[NULL,NULL,NULL]",2
540,ça c'est pour moi ? [media],"[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]",1
540,ça c'est pour moi ? [media],"[NULL,NULL,NULL]",2
541,alors tu prends un domino qu a deux animaux pareils . [media],"[PAR-Response:Non-answer:declarative,NULL,NULL]",1
541,alors tu prends un domino qu a deux animaux pareils . [media],"[NULL,NULL,NULL]",2
542,0. . [media],"[CHI-Follow-up:Otherwise,NULL,NULL]",1
542,0. . [media],"[NULL,NULL,NULL]",2
543,ça . est-ce que c'est pareil que ça ? [media],"[NULL,NULL,NULL]",1
543,ça . est-ce que c'est pareil que ça ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
544,oui . [media],"[NULL,NULL,NULL]",1
544,oui . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
545,bah non ! [media],"[NULL,NULL,NULL]",1
545,bah non ! [media],"[PAR-Follow-up:Signal-disagreement,NULL,NULL]",2
546,regarde ça c'est quoi ? [media],"[NULL,NULL,NULL]",1
546,regarde ça c'est quoi ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]",2
547,Madeleine \<None\> ! [media],"[NULL,NULL,NULL]",1
547,Madeleine \<None\> ! [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2
548,alors ...,"[NULL,NULL,NULL]",1
548,alors ...,"[NULL,NULL,NULL]",2
549,euh ... [media],"[NULL,NULL,NULL]",1
549,euh ... [media],"[NULL,NULL,NULL]",2
550,regarde ça c'est quoi ça comme animal . [media],"[NULL,NULL,NULL]",1
550,regarde ça c'est quoi ça comme animal . [media],"[NULL,NULL,NULL]",2
551,on voit que tu sais bien jouer \<None\> . [media],"[NULL,NULL,NULL]",1
551,on voit que tu sais bien jouer \<None\> . [media],"[NULL,NULL,NULL]",2
552,\<None\> \<None\> \<None\> .,"[NULL,NULL,NULL]",1
552,\<None\> \<None\> \<None\> .,"[NULL,NULL,NULL]",2
553,un éléphant . [media],"[NULL,NULL,NULL]",1
553,un éléphant . [media],"[NULL,NULL,NULL]",2
554,et ça c'est un \<trail off question\> [media],"[NULL,NULL,NULL]",1
554,et ça c'est un \<trail off question\> [media],"[NULL,NULL,NULL]",2
555,[quote] tigre . [media],"[NULL,NULL,NULL]",1
555,[quote] tigre . [media],"[NULL,NULL,NULL]",2
556,et là il y a quoi ? [media],"[NULL,NULL,NULL]",1
556,et là il y a quoi ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
557,tigre . [media],"[NULL,NULL,NULL]",1
557,tigre . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
558,et là . [media],"[NULL,NULL,NULL]",1
558,et là . [media],"[NULL,NULL,NULL]",2
559,et ça c'est quoi ? [media],"[NULL,NULL,NULL]",1
559,et ça c'est quoi ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
560,un tigre . [media],"[NULL,NULL,NULL]",1
560,un tigre . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
561,un tigre aussi ? [media],"[NULL,NULL,NULL]",1
561,un tigre aussi ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]",2
562,alors il y en a deux ! [media],"[NULL,NULL,NULL]",1
562,alors il y en a deux ! [media],"[PAR-Follow-up:other,NULL,NULL]",2
563,alors on met celui-là ? [media],"[NULL,NULL,NULL]",1
563,alors on met celui-là ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2
564,c'est \<None\> \<None\> maman l'est à toi ? [media],"[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]",1
564,c'est \<None\> \<None\> maman l'est à toi ? [media],"[NULL,NULL,NULL]",2
565,alors est-ce que j'ai un tigre moi ? [media],"[PAR-Response:Non-answer:interrogative,NULL,NULL]",1
565,alors est-ce que j'ai un tigre moi ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
566,mm moi zə trouve . [media],"[CHI-Follow-up:Otherwise,NULL,NULL]",1
566,mm moi zə trouve . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
567,oui merci alors je mets celui-là . [media],"[NULL,NULL,NULL]",1
567,oui merci alors je mets celui-là . [media],"[PAR-Follow-up:Signal-agreement,PAR-Follow-up:other,NULL]",2
568,0. .,"[NULL,NULL,NULL]",1
568,0. .,"[NULL,NULL,NULL]",2
569,à-côté . [media],"[NULL,NULL,NULL]",1
569,à-côté . [media],"[NULL,NULL,NULL]",2
570,voilà à-côté . [media],"[NULL,NULL,NULL]",1
570,voilà à-côté . [media],"[NULL,NULL,NULL]",2
571,alors toi tu peux mettre soit un tigre soit . un ... [media],"[NULL,NULL,NULL]",1
571,alors toi tu peux mettre soit un tigre soit . un ... [media],"[NULL,NULL,NULL]",2
572,qu'est-ce que c'est ça ? [media],"[NULL,NULL,NULL]",1
572,qu'est-ce que c'est ça ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
573,un oiseau . [media],"[NULL,NULL,NULL]",1
573,un oiseau . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
574,un oiseau . [media],"[NULL,NULL,NULL]",1
574,un oiseau . [media],"[PAR-Follow-up:Repeat-answer,NULL,NULL]",2
575,on va dire un perroquet . [media],"[NULL,NULL,NULL]",1
575,on va dire un perroquet . [media],"[PAR-Follow-up:Add-info,NULL,NULL]",2
576,dans ton jeu dans ton jeu à toi . [media],"[NULL,NULL,NULL]",1
576,dans ton jeu dans ton jeu à toi . [media],"[NULL,NULL,NULL]",2
