ID,utterance,annotation,list-ID
216,ferme le . les volets ? [media],"[NULL,NULL,NULL]",2
217,x main ! [media],"[NULL,NULL,NULL]",1
217,x main ! [media],"[NULL,NULL,NULL]",2
218,"des draps non , qu'est-ce qu'on fait en premier ? [media]","[NULL,NULL,NULL]",1
218,"des draps non , qu'est-ce qu'on fait en premier ? [media]","[NULL,NULL,NULL]",2
219,ferme x main ! [media],"[NULL,NULL,NULL]",1
219,ferme x main ! [media],"[NULL,NULL,NULL]",2
220,"ferme , oui , et puis après ? [media]","[NULL,NULL,NULL]",1
220,"ferme , oui , et puis après ? [media]","[NULL,NULL,NULL]",2
221,"après , on ferme les volets ? [media]","[NULL,NULL,NULL]",1
221,"après , on ferme les volets ? [media]","[NULL,NULL,NULL]",2
222,on ferme les volets ? [media],"[CHI-Initiation:Non-information-seeking,NULL,NULL]",1
222,on ferme les volets ? [media],"[NULL,NULL,NULL]",2
223,et après qu'est-ce qu'on fait après ? [media],"[NULL,NULL,NULL]",1
223,et après qu'est-ce qu'on fait après ? [media],"[NULL,NULL,NULL]",2
224,tout chaud ! [media],"[NULL,NULL,NULL]",1
224,tout chaud ! [media],"[NULL,NULL,NULL]",2
225,ah non d'abord il faut faire quoi d'abord ? [media],"[NULL,NULL,NULL]",1
225,ah non d'abord il faut faire quoi d'abord ? [media],"[NULL,NULL,NULL]",2
226,"d'abord on fait quoi , toc toc toc ? [media]","[NULL,NULL,NULL]",1
226,"d'abord on fait quoi , toc toc toc ? [media]","[NULL,NULL,NULL]",2
227,toc toc toc non toc toc toc ! [media],"[NULL,NULL,NULL]",1
227,toc toc toc non toc toc toc ! [media],"[NULL,NULL,NULL]",2
228,et qu'est-ce qu'on dit avec toc toc toc ? [media],"[NULL,NULL,NULL]",1
228,et qu'est-ce qu'on dit avec toc toc toc ? [media],"[NULL,NULL,NULL]",2
229,tout sort ! [media],"[NULL,NULL,NULL]",1
229,tout sort ! [media],"[NULL,NULL,NULL]",2
230,petit pouce es tu là ? [media],"[NULL,NULL,NULL]",1
230,petit pouce es tu là ? [media],"[NULL,NULL,NULL]",2
231,tout ch non ! [media],"[NULL,NULL,NULL]",1
231,tout ch non ! [media],"[NULL,NULL,NULL]",2
232,petit pouce es tu là ? [media],"[NULL,NULL,NULL]",1
232,petit pouce es tu là ? [media],"[NULL,NULL,NULL]",2
233,petit pouce tout sort ! [media],"[NULL,NULL,NULL]",1
233,petit pouce tout sort ! [media],"[NULL,NULL,NULL]",2
234,tu sors ! [media],"[NULL,NULL,NULL]",1
234,tu sors ! [media],"[NULL,NULL,NULL]",2
235,oui x dans l'école ! [media],"[NULL,NULL,NULL]",1
235,oui x dans l'école ! [media],"[NULL,NULL,NULL]",2
236,et oui tu l'as appris à l'école . [media],"[NULL,NULL,NULL]",1
236,et oui tu l'as appris à l'école . [media],"[NULL,NULL,NULL]",2
237,oui ! [media],"[NULL,NULL,NULL]",1
237,oui ! [media],"[NULL,NULL,NULL]",2
238,et qu'est-ce que t'as appris d'autre à l'école ? [media],"[NULL,NULL,NULL]",1
238,et qu'est-ce que t'as appris d'autre à l'école ? [media],"[NULL,NULL,NULL]",2
239,yyy yyy yyy yyy meunier . [media],"[NULL,NULL,NULL]",1
239,yyy yyy yyy yyy meunier . [media],"[NULL,NULL,NULL]",2
240,t'as appris quoi ? [media],"[NULL,NULL,NULL]",1
240,t'as appris quoi ? [media],"[NULL,NULL,NULL]",2
241,meunier ! [media],"[NULL,NULL,NULL]",1
241,meunier ! [media],"[NULL,NULL,NULL]",2
242,meunier ? [media],"[NULL,NULL,NULL]",1
242,meunier ? [media],"[NULL,NULL,NULL]",2
243,oui ! [media],"[NULL,NULL,NULL]",1
243,oui ! [media],"[NULL,NULL,NULL]",2
244,meu alors on chante ? [media],"[NULL,NULL,NULL]",1
244,meu alors on chante ? [media],"[NULL,NULL,NULL]",2
245,dormir papa ! [media],"[NULL,NULL,NULL]",1
245,dormir papa ! [media],"[NULL,NULL,NULL]",2
246,ah il faut il faut dormir ? [media],"[NULL,NULL,NULL]",1
246,ah il faut il faut dormir ? [media],"[NULL,NULL,NULL]",2
247,"qu'est-ce qu'on fait alors , comment ça se chante Adrien ? [media]","[NULL,NULL,NULL]",1
247,"qu'est-ce qu'on fait alors , comment ça se chante Adrien ? [media]","[NULL,NULL,NULL]",2
248,meunier . [media],"[NULL,NULL,NULL]",1
248,meunier . [media],"[NULL,NULL,NULL]",2
249,qu'est-ce que ça fait après ? [media],"[NULL,NULL,NULL]",1
249,qu'est-ce que ça fait après ? [media],"[NULL,NULL,NULL]",2
250,couché papa là ! [media],"[NULL,NULL,NULL]",1
250,couché papa là ! [media],"[NULL,NULL,NULL]",2
251,meunier . [media],"[NULL,NULL,NULL]",1
251,meunier . [media],"[NULL,NULL,NULL]",2
252,couché là papa ! [media],"[NULL,NULL,NULL]",1
252,couché là papa ! [media],"[NULL,NULL,NULL]",2
253,tu dors . [media],"[NULL,NULL,NULL]",1
253,tu dors . [media],"[NULL,NULL,NULL]",2
254,x dors ! [media],"[NULL,NULL,NULL]",1
254,x dors ! [media],"[NULL,NULL,NULL]",2
255,tu dors . [media],"[NULL,NULL,NULL]",1
255,tu dors . [media],"[NULL,NULL,NULL]",2
256,et après ? [media],"[NULL,NULL,NULL]",1
256,et après ? [media],"[NULL,NULL,NULL]",2
257,ton moulin . [media],"[NULL,NULL,NULL]",1
257,ton moulin . [media],"[NULL,NULL,NULL]",2
258,ton moulin ! [media],"[NULL,NULL,NULL]",1
258,ton moulin ! [media],"[NULL,NULL,NULL]",2
259,"allez faut se lever pour ton moulin , après , ton moulin ton moulin va . [media]","[NULL,NULL,NULL]",1
259,"allez faut se lever pour ton moulin , après , ton moulin ton moulin va . [media]","[NULL,NULL,NULL]",2
260,vite ! [media],"[NULL,NULL,NULL]",1
260,vite ! [media],"[NULL,NULL,NULL]",2
261,trop vite . [media],"[NULL,NULL,NULL]",1
261,trop vite . [media],"[NULL,NULL,NULL]",2
262,"meunier , tu dors . [media]","[NULL,NULL,NULL]",1
262,"meunier , tu dors . [media]","[NULL,NULL,NULL]",2
263,"ton moulin , ton moulin . [media]","[NULL,NULL,NULL]",1
263,"ton moulin , ton moulin . [media]","[NULL,NULL,NULL]",2
264,va trop vite ! [media],"[NULL,NULL,NULL]",1
264,va trop vite ! [media],"[NULL,NULL,NULL]",2
265,"va trop fort , ton moulin ton moulin va trop vite . [media]","[NULL,NULL,NULL]",1
265,"va trop fort , ton moulin ton moulin va trop vite . [media]","[NULL,NULL,NULL]",2
266,ton moulin ton moulin va trop fort ! [media],"[NULL,NULL,NULL]",1
266,ton moulin ton moulin va trop fort ! [media],"[NULL,NULL,NULL]",2
267,ton moulin va trop fort ! [media],"[NULL,NULL,NULL]",1
267,ton moulin va trop fort ! [media],"[NULL,NULL,NULL]",2
268,ton moulin ton moulin va . [media],"[NULL,NULL,NULL]",1
268,ton moulin ton moulin va . [media],"[NULL,NULL,NULL]",2
269,vite ! [media],"[NULL,NULL,NULL]",1
269,vite ! [media],"[NULL,NULL,NULL]",2
270,trop vite . [media],"[NULL,NULL,NULL]",1
270,trop vite . [media],"[NULL,NULL,NULL]",2
271,ton moulin ton moulin va ? [media],"[NULL,NULL,NULL]",1
271,ton moulin ton moulin va ? [media],"[NULL,NULL,NULL]",2
272,trop vite ! [media],"[NULL,NULL,NULL]",1
272,trop vite ! [media],"[NULL,NULL,NULL]",2
273,trop fort ! [media],"[NULL,NULL,NULL]",1
273,trop fort ! [media],"[NULL,NULL,NULL]",2
274,trop fort ! [media],"[NULL,NULL,NULL]",1
274,trop fort ! [media],"[NULL,NULL,NULL]",2
275,et et la souris verte ça fait comment Adrien ? [media],"[NULL,NULL,NULL]",1
275,et et la souris verte ça fait comment Adrien ? [media],"[NULL,NULL,NULL]",2
276,oh yyy yyy yyy yyy cassé ! [media],"[NULL,NULL,NULL]",1
276,oh yyy yyy yyy yyy cassé ! [media],"[NULL,NULL,NULL]",2
277,"oui , c'est pas grave ça ! [media]","[NULL,NULL,NULL]",1
277,"oui , c'est pas grave ça ! [media]","[NULL,NULL,NULL]",2
278,ça fait comment la souris verte Adrien ? [media],"[NULL,NULL,NULL]",1
278,ça fait comment la souris verte Adrien ? [media],"[NULL,NULL,NULL]",2
279,une sou . [media],"[NULL,NULL,NULL]",1
279,une sou . [media],"[NULL,NULL,NULL]",2
280,tu chantes Adrien la souris verte ? [media],"[NULL,NULL,NULL]",1
280,tu chantes Adrien la souris verte ? [media],"[NULL,NULL,NULL]",2
281,attends yyy yyy . [media],"[NULL,NULL,NULL]",1
281,attends yyy yyy . [media],"[NULL,NULL,NULL]",2
282,on enlève les chaussures ? [media],"[NULL,NULL,NULL]",1
282,on enlève les chaussures ? [media],"[NULL,NULL,NULL]",2
283,attends yyy yyy . [media],"[NULL,NULL,NULL]",1
283,attends yyy yyy . [media],"[NULL,NULL,NULL]",2
284,ça s'était cassé là ! [media],"[NULL,NULL,NULL]",1
284,ça s'était cassé là ! [media],"[NULL,NULL,NULL]",2
285,non elle s'était pas cassée la chaussette ? [media],"[NULL,NULL,NULL]",1
285,non elle s'était pas cassée la chaussette ? [media],"[NULL,NULL,NULL]",2
286,c'était cassé là ! [media],"[NULL,NULL,NULL]",1
286,c'était cassé là ! [media],"[NULL,NULL,NULL]",2
287,c'était caché ? [media],"[NULL,NULL,NULL]",1
287,c'était caché ? [media],"[NULL,NULL,NULL]",2
288,ma chaussure ! [media],"[NULL,NULL,NULL]",1
288,ma chaussure ! [media],"[NULL,NULL,NULL]",2
289,"fais voir , papa il la met ? [media]","[NULL,NULL,NULL]",1
289,"fais voir , papa il la met ? [media]","[NULL,NULL,NULL]",2
290,non c'est Adrien ! [media],"[NULL,NULL,NULL]",1
290,non c'est Adrien ! [media],"[NULL,NULL,NULL]",2
291,non ! [media],"[NULL,NULL,NULL]",1
291,non ! [media],"[NULL,NULL,NULL]",2
292,papa ! [media],"[NULL,NULL,NULL]",1
292,papa ! [media],"[NULL,NULL,NULL]",2
293,"oh , ben ça rentre pas ! [media]","[NULL,NULL,NULL]",1
293,"oh , ben ça rentre pas ! [media]","[NULL,NULL,NULL]",2
294,oh ! [media],"[NULL,NULL,NULL]",1
294,oh ! [media],"[NULL,NULL,NULL]",2
295,non ! [media],"[NULL,NULL,NULL]",1
295,non ! [media],"[NULL,NULL,NULL]",2
296,c'est Adrien Adrien ! [media],"[NULL,NULL,NULL]",1
296,c'est Adrien Adrien ! [media],"[NULL,NULL,NULL]",2
297,attends tends tends ! [media],"[NULL,NULL,NULL]",1
297,attends tends tends ! [media],"[NULL,NULL,NULL]",2
298,ouh là c'est difficile la chaussure ! [media],"[NULL,NULL,NULL]",1
298,ouh là c'est difficile la chaussure ! [media],"[NULL,NULL,NULL]",2
299,c'est difficile ? [media],"[NULL,NULL,NULL]",1
299,c'est difficile ? [media],"[NULL,NULL,NULL]",2
300,"tu les as achetées quand Adrien , les chaussures ? [media]","[NULL,NULL,NULL]",1
300,"tu les as achetées quand Adrien , les chaussures ? [media]","[NULL,NULL,NULL]",2
301,par terre ! [media],"[NULL,NULL,NULL]",1
301,par terre ! [media],"[NULL,NULL,NULL]",2
302,comment quand ? [media],"[NULL,NULL,NULL]",1
302,comment quand ? [media],"[NULL,NULL,NULL]",2
303,par terre ! [media],"[NULL,NULL,NULL]",1
303,par terre ! [media],"[NULL,NULL,NULL]",2
304,par terre ? [media],"[NULL,NULL,NULL]",1
304,par terre ? [media],"[NULL,NULL,NULL]",2
305,oui ! [media],"[NULL,NULL,NULL]",1
305,oui ! [media],"[NULL,NULL,NULL]",2
306,il y en a combien des chaussures ? [media],"[NULL,NULL,NULL]",1
306,il y en a combien des chaussures ? [media],"[NULL,NULL,NULL]",2
307,deux ! [media],"[NULL,NULL,NULL]",1
307,deux ! [media],"[NULL,NULL,NULL]",2
308,"deux , alors c'est quoi ça ? [media]","[NULL,NULL,NULL]",1
308,"deux , alors c'est quoi ça ? [media]","[NULL,NULL,NULL]",2
309,une ! [media],"[NULL,NULL,NULL]",1
309,une ! [media],"[NULL,NULL,NULL]",2
310,et non regarde ! [media],"[NULL,NULL,NULL]",1
310,et non regarde ! [media],"[NULL,NULL,NULL]",2
311,il y en a combien d'ananas là ? [media],"[NULL,NULL,NULL]",1
311,il y en a combien d'ananas là ? [media],"[NULL,NULL,NULL]",2
312,deux ! [media],"[NULL,NULL,NULL]",1
312,deux ! [media],"[NULL,NULL,NULL]",2
313,deux deux deux ! [media],"[NULL,NULL,NULL]",1
313,deux deux deux ! [media],"[NULL,NULL,NULL]",2
314,"deux , et oui ! [media]","[NULL,NULL,NULL]",1
314,"deux , et oui ! [media]","[NULL,NULL,NULL]",2
315,alors une . [media],"[NULL,NULL,NULL]",1
315,alors une . [media],"[NULL,NULL,NULL]",2
316,deux . [media],"[NULL,NULL,NULL]",1
316,deux . [media],"[NULL,NULL,NULL]",2
317,et après deux il y a combien Adrien ? [media],"[NULL,NULL,NULL]",1
317,et après deux il y a combien Adrien ? [media],"[NULL,NULL,NULL]",2
318,il y a combien après deux ? [media],"[NULL,NULL,NULL]",1
318,il y a combien après deux ? [media],"[NULL,NULL,NULL]",2
319,là ! [media],"[NULL,NULL,NULL]",1
319,là ! [media],"[NULL,NULL,NULL]",2
320,je mets derrière Naomi ! [media],"[NULL,NULL,NULL]",1
320,je mets derrière Naomi ! [media],"[NULL,NULL,NULL]",2
321,tu mets derrière Naomi ? [media],"[NULL,NULL,NULL]",1
321,tu mets derrière Naomi ? [media],"[NULL,NULL,NULL]",2
322,yyy yyy . [media],"[NULL,NULL,NULL]",1
322,yyy yyy . [media],"[NULL,NULL,NULL]",2
323,"et là c'est combien Adrien , après deux ? [media]","[NULL,NULL,NULL]",1
323,"et là c'est combien Adrien , après deux ? [media]","[NULL,NULL,NULL]",2
324,yyy . [media],"[NULL,NULL,NULL]",1
324,yyy . [media],"[NULL,NULL,NULL]",2
325,tu te mets à côté de papa ? [media],"[NULL,NULL,NULL]",1
325,tu te mets à côté de papa ? [media],"[NULL,NULL,NULL]",2
326,je mets ? [media],"[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]",1
326,je mets ? [media],"[NULL,NULL,NULL]",2
327,là ! [media],"[PAR-Response:Answer:no-explanation-needed,NULL,NULL]",1
327,là ! [media],"[NULL,NULL,NULL]",2
328,je mets ! [media],"[NULL,NULL,NULL]",1
328,je mets ! [media],"[NULL,NULL,NULL]",2
329,derrière papa ! [media],"[CHI-Follow-up:Own-explanation,NULL,NULL]",1
329,derrière papa ! [media],"[NULL,NULL,NULL]",2
330,tu le mets derrière pa ? [media],"[NULL,NULL,NULL]",1
330,tu le mets derrière pa ? [media],"[NULL,NULL,NULL]",2
331,je mets derrière Adrien ! [media],"[NULL,NULL,NULL]",1
331,je mets derrière Adrien ! [media],"[NULL,NULL,NULL]",2
332,d'accord ! [media],"[NULL,NULL,NULL]",1
332,d'accord ! [media],"[NULL,NULL,NULL]",2
333,yyy yyy mets derrière x chaussures ! [media],"[NULL,NULL,NULL]",1
333,yyy yyy mets derrière x chaussures ! [media],"[NULL,NULL,NULL]",2
334,"ouais , allez allez ! [media]","[NULL,NULL,NULL]",1
334,"ouais , allez allez ! [media]","[NULL,NULL,NULL]",2
335,"là , où est-ce que il y en a où est-ce qu' y en a trois là ? [media]","[NULL,NULL,NULL]",1
335,"là , où est-ce que il y en a où est-ce qu' y en a trois là ? [media]","[NULL,NULL,NULL]",2
336,là ! [media],"[NULL,NULL,NULL]",1
336,là ! [media],"[NULL,NULL,NULL]",2
337,tu montres à papa où est-ce qu' y en a trois ? [media],"[NULL,NULL,NULL]",1
337,tu montres à papa où est-ce qu' y en a trois ? [media],"[NULL,NULL,NULL]",2
338,il est où le trois ? [media],"[NULL,NULL,NULL]",1
338,il est où le trois ? [media],"[NULL,NULL,NULL]",2
339,euh il est là ! [media],"[NULL,NULL,NULL]",1
339,euh il est là ! [media],"[NULL,NULL,NULL]",2
340,non . [media],"[NULL,NULL,NULL]",1
340,non . [media],"[NULL,NULL,NULL]",2
341,il est là ! [media],"[NULL,NULL,NULL]",1
341,il est là ! [media],"[NULL,NULL,NULL]",2
342,"oui c'est ça regarde , il y a trois carottes ! [media]","[NULL,NULL,NULL]",1
342,"oui c'est ça regarde , il y a trois carottes ! [media]","[NULL,NULL,NULL]",2
343,x carottes ! [media],"[NULL,NULL,NULL]",1
343,x carottes ! [media],"[NULL,NULL,NULL]",2
344,trois ! [media],"[NULL,NULL,NULL]",1
344,trois ! [media],"[NULL,NULL,NULL]",2
345,"trois , comme ça , tu le fais avec la main ? [media]","[NULL,NULL,NULL]",1
345,"trois , comme ça , tu le fais avec la main ? [media]","[NULL,NULL,NULL]",2
346,comment tu dis trois Adrien ? [media],"[NULL,NULL,NULL]",1
346,comment tu dis trois Adrien ? [media],"[NULL,NULL,NULL]",2
347,yyy yyy je mets . [media],"[NULL,NULL,NULL]",1
347,yyy yyy je mets . [media],"[NULL,NULL,NULL]",2
348,attends attends ! [media],"[NULL,NULL,NULL]",1
348,attends attends ! [media],"[NULL,NULL,NULL]",2
349,tu dis comment trois Adrien ? [media],"[NULL,NULL,NULL]",1
349,tu dis comment trois Adrien ? [media],"[NULL,NULL,NULL]",2
350,attends je mets où ? [media],"[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]",1
350,attends je mets où ? [media],"[NULL,NULL,NULL]",2
351,tu le mets où ? [media],"[PAR-Response:Non-answer:interrogative,NULL,NULL]",1
351,tu le mets où ? [media],"[NULL,NULL,NULL]",2
352,mets où ? [media],"[CHI-Follow-up:Re-ask-initial-question,CHI-Initiation:Information-seeking:fact-based,PAR-Response:No-response]",1
352,mets où ? [media],"[NULL,NULL,NULL]",2
353,derrière Naomi ! [media],"[CHI-Follow-up:Own-explanation,NULL,NULL]",1
353,derrière Naomi ! [media],"[NULL,NULL,NULL]",2
354,attends ! [media],"[NULL,NULL,NULL]",1
354,attends ! [media],"[NULL,NULL,NULL]",2
355,www \<None\> . [media],"[NULL,NULL,NULL]",1
355,www \<None\> . [media],"[NULL,NULL,NULL]",2
356,"allez , après trois il y a combien Adrien ? [media]","[NULL,NULL,NULL]",1
356,"allez , après trois il y a combien Adrien ? [media]","[NULL,NULL,NULL]",2
357,six ! [media],"[NULL,NULL,NULL]",1
357,six ! [media],"[NULL,NULL,NULL]",2
358,"non , après trois il y a combien Adrien ? [media]","[NULL,NULL,NULL]",1
358,"non , après trois il y a combien Adrien ? [media]","[NULL,NULL,NULL]",2
359,"trois , une . [media]","[NULL,NULL,NULL]",1
359,"trois , une . [media]","[NULL,NULL,NULL]",2
360,deux . [media],"[NULL,NULL,NULL]",1
360,deux . [media],"[NULL,NULL,NULL]",2
361,"trois , et après trois il y a combien ? [media]","[NULL,NULL,NULL]",1
361,"trois , et après trois il y a combien ? [media]","[NULL,NULL,NULL]",2
362,six ! [media],"[NULL,NULL,NULL]",1
362,six ! [media],"[NULL,NULL,NULL]",2
363,"non , quatre ! [media]","[NULL,NULL,NULL]",1
363,"non , quatre ! [media]","[NULL,NULL,NULL]",2
364,quatre ! [media],"[NULL,NULL,NULL]",1
364,quatre ! [media],"[NULL,NULL,NULL]",2
365,"tu le prends le quatre , il est où le quatre ? [media]","[NULL,NULL,NULL]",1
365,"tu le prends le quatre , il est où le quatre ? [media]","[NULL,NULL,NULL]",2
366,il est là ! [media],"[NULL,NULL,NULL]",1
366,il est là ! [media],"[NULL,NULL,NULL]",2
367,"oui , regarde ! [media]","[NULL,NULL,NULL]",1
367,"oui , regarde ! [media]","[NULL,NULL,NULL]",2
368,regarde si tu comptes . [media],"[NULL,NULL,NULL]",1
368,regarde si tu comptes . [media],"[NULL,NULL,NULL]",2
369,non Adrien ! [media],"[NULL,NULL,NULL]",1
369,non Adrien ! [media],"[NULL,NULL,NULL]",2
370,Adrien ! [media],"[NULL,NULL,NULL]",1
370,Adrien ! [media],"[NULL,NULL,NULL]",2
371,hop là ! [media],"[NULL,NULL,NULL]",1
371,hop là ! [media],"[NULL,NULL,NULL]",2
372,tu veux compter ? [media],"[NULL,NULL,NULL]",1
372,tu veux compter ? [media],"[NULL,NULL,NULL]",2
373,regarde ! [media],"[NULL,NULL,NULL]",1
373,regarde ! [media],"[NULL,NULL,NULL]",2
374,yyy yyy . [media],"[NULL,NULL,NULL]",1
374,yyy yyy . [media],"[NULL,NULL,NULL]",2
375,"une , deux , trois , quatre ! [media]","[NULL,NULL,NULL]",1
375,"une , deux , trois , quatre ! [media]","[NULL,NULL,NULL]",2
376,je mets où ? [media],"[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]",1
376,je mets où ? [media],"[NULL,NULL,NULL]",2
377,tu le mets où tu veux mon bonhomme ! [media],"[PAR-Response:Answer:no-explanation-needed,NULL,NULL]",1
377,tu le mets où tu veux mon bonhomme ! [media],"[NULL,NULL,NULL]",2
378,là derrière Adrien ! [media],"[CHI-Follow-up:Own-explanation,NULL,NULL]",1
378,là derrière Adrien ! [media],"[NULL,NULL,NULL]",2
379,"et regarde celui que t'as oublié de prendre , il y a un . [media]","[NULL,NULL,NULL]",1
379,"et regarde celui que t'as oublié de prendre , il y a un . [media]","[NULL,NULL,NULL]",2
380,un ! [media],"[NULL,NULL,NULL]",1
380,un ! [media],"[NULL,NULL,NULL]",2
381,une . [media],"[NULL,NULL,NULL]",1
381,une . [media],"[NULL,NULL,NULL]",2
382,je mets où ? [media],"[CHI-Initiation:Information-seeking:fact-based,PAR-Response:No-response,NULL]",1
382,je mets où ? [media],"[NULL,NULL,NULL]",2
383,écoute . [media],"[CHI-Follow-up:Otherwise,NULL,NULL]",1
383,écoute . [media],"[NULL,NULL,NULL]",2
384,oh c'est cassé ! [media],"[NULL,NULL,NULL]",1
384,oh c'est cassé ! [media],"[NULL,NULL,NULL]",2
385,"c'est pas grave , on on fera tout à l'heure . [media]","[NULL,NULL,NULL]",1
385,"c'est pas grave , on on fera tout à l'heure . [media]","[NULL,NULL,NULL]",2
386,yyy yyy yyy . [media],"[NULL,NULL,NULL]",1
386,yyy yyy yyy . [media],"[NULL,NULL,NULL]",2
387,www . [media],"[NULL,NULL,NULL]",1
387,www . [media],"[NULL,NULL,NULL]",2
388,c'est quoi ça Adrien ? [media],"[NULL,NULL,NULL]",1
388,c'est quoi ça Adrien ? [media],"[NULL,NULL,NULL]",2
389,c'est des légumes ? [media],"[NULL,NULL,NULL]",1
389,c'est des légumes ? [media],"[NULL,NULL,NULL]",2
390,"c'est quoi ce que t'as dans la main là , ça représente quoi Adrien ? [media]","[NULL,NULL,NULL]",1
390,"c'est quoi ce que t'as dans la main là , ça représente quoi Adrien ? [media]","[NULL,NULL,NULL]",2
391,yyy . [media],"[NULL,NULL,NULL]",1
391,yyy . [media],"[NULL,NULL,NULL]",2
392,"alors c'est quoi cette , il y en a combien là ? [media]","[NULL,NULL,NULL]",1
392,"alors c'est quoi cette , il y en a combien là ? [media]","[NULL,NULL,NULL]",2
393,une ? [media],"[NULL,NULL,NULL]",1
393,une ? [media],"[NULL,NULL,NULL]",2
394,tu le mets où ? [media],"[NULL,NULL,NULL]",1
394,tu le mets où ? [media],"[NULL,NULL,NULL]",2
395,tu le mets là ? [media],"[NULL,NULL,NULL]",1
395,tu le mets là ? [media],"[NULL,NULL,NULL]",2
396,derrière papa ! [media],"[NULL,NULL,NULL]",1
396,derrière papa ! [media],"[NULL,NULL,NULL]",2
397,derrière papa ! [media],"[NULL,NULL,NULL]",1
397,derrière papa ! [media],"[NULL,NULL,NULL]",2
398,"et là le dernier , c'est combien le dernier ? [media]","[NULL,NULL,NULL]",1
398,"et là le dernier , c'est combien le dernier ? [media]","[NULL,NULL,NULL]",2
399,six ! [media],"[NULL,NULL,NULL]",1
399,six ! [media],"[NULL,NULL,NULL]",2
400,c'est combien ça ? [media],"[NULL,NULL,NULL]",1
400,c'est combien ça ? [media],"[NULL,NULL,NULL]",2
401,une ! [media],"[NULL,NULL,NULL]",1
401,une ! [media],"[NULL,NULL,NULL]",2
402,"non , il y a quelque chose là ou pas ? [media]","[NULL,NULL,NULL]",1
402,"non , il y a quelque chose là ou pas ? [media]","[NULL,NULL,NULL]",2
403,est-ce qu' y a quelque chose en dessous ? [media],"[NULL,NULL,NULL]",1
403,est-ce qu' y a quelque chose en dessous ? [media],"[NULL,NULL,NULL]",2
404,ah non ! [media],"[NULL,NULL,NULL]",1
404,ah non ! [media],"[NULL,NULL,NULL]",2
405,"non , alors c'est zéro ! [media]","[NULL,NULL,NULL]",1
405,"non , alors c'est zéro ! [media]","[NULL,NULL,NULL]",2
406,c'est zéro ! [media],"[NULL,NULL,NULL]",1
406,c'est zéro ! [media],"[NULL,NULL,NULL]",2
407,c'est zéro ! [media],"[NULL,NULL,NULL]",1
407,c'est zéro ! [media],"[NULL,NULL,NULL]",2
408,"tiens , tu le mets là ? [media]","[NULL,NULL,NULL]",1
408,"tiens , tu le mets là ? [media]","[NULL,NULL,NULL]",2
409,ah derrière ! [media],"[NULL,NULL,NULL]",1
409,ah derrière ! [media],"[NULL,NULL,NULL]",2
410,yyy yyy . [media],"[NULL,NULL,NULL]",1
410,yyy yyy . [media],"[NULL,NULL,NULL]",2
411,je mets là ! [media],"[NULL,NULL,NULL]",1
411,je mets là ! [media],"[NULL,NULL,NULL]",2
412,si tu veux . [media],"[NULL,NULL,NULL]",1
412,si tu veux . [media],"[NULL,NULL,NULL]",2
413,allez ! [media],"[NULL,NULL,NULL]",1
413,allez ! [media],"[NULL,NULL,NULL]",2
414,maintenant il faut les remettre dedans ! [media],"[NULL,NULL,NULL]",1
414,maintenant il faut les remettre dedans ! [media],"[NULL,NULL,NULL]",2
415,tu veux reco tu veux commencer par ce le combien Adrien ? [media],"[NULL,NULL,NULL]",1
415,tu veux reco tu veux commencer par ce le combien Adrien ? [media],"[NULL,NULL,NULL]",2
416,faut les mettre dans l'ordre ! [media],"[NULL,NULL,NULL]",1
416,faut les mettre dans l'ordre ! [media],"[NULL,NULL,NULL]",2
417,tu tu mets le zéro d'abord ? [media],"[NULL,NULL,NULL]",1
417,tu tu mets le zéro d'abord ? [media],"[NULL,NULL,NULL]",2
418,"le zéro , le zéro il est où ? [media]","[NULL,NULL,NULL]",1
418,"le zéro , le zéro il est où ? [media]","[NULL,NULL,NULL]",2
419,c'est celui où il y a rien le zéro ! [media],"[NULL,NULL,NULL]",1
419,c'est celui où il y a rien le zéro ! [media],"[NULL,NULL,NULL]",2
420,www . [media],"[NULL,NULL,NULL]",1
420,www . [media],"[NULL,NULL,NULL]",2
421,celui-ci ! [media],"[NULL,NULL,NULL]",1
421,celui-ci ! [media],"[NULL,NULL,NULL]",2
422,celui-ci ! [media],"[NULL,NULL,NULL]",1
422,celui-ci ! [media],"[NULL,NULL,NULL]",2
423,c'est combien xxx ? [media],"[NULL,NULL,NULL]",1
423,c'est combien xxx ? [media],"[NULL,NULL,NULL]",2
424,yyy yyy yyy yyy . [media],"[NULL,NULL,NULL]",1
424,yyy yyy yyy yyy . [media],"[NULL,NULL,NULL]",2
425,celui-ci c'est pour papa ! [media],"[NULL,NULL,NULL]",1
425,celui-ci c'est pour papa ! [media],"[NULL,NULL,NULL]",2
426,celui-ci il est pour papa ? [media],"[NULL,NULL,NULL]",1
426,celui-ci il est pour papa ? [media],"[NULL,NULL,NULL]",2
427,www \<None\> . [media],"[NULL,NULL,NULL]",1
427,www \<None\> . [media],"[NULL,NULL,NULL]",2
428,yyy yyy . [media],"[NULL,NULL,NULL]",1
428,yyy yyy . [media],"[NULL,NULL,NULL]",2
429,non non regarde ! [media],"[NULL,NULL,NULL]",1
429,non non regarde ! [media],"[NULL,NULL,NULL]",2
430,"ils sont où les autres Adrien , regarde ! [media]","[NULL,NULL,NULL]",1
