ID,Speaker,utterance,annotation,list-ID
315,CHI,[quote] c'est euh c'est \<None\> \<None\> c'est les petits noirs \<None\> \<None\> qui finit les carottes et pas les les les jaunes parce que les jaunes \<None\> \<None\> \<None\> ils ont assez grandi et les petits noirs \<None\> \<None\> ils ont pas assez grandi .,"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
316,MOT,et il faut manger des carottes pour grandir ? [media],"[NULL,NULL,NULL]",1
316,MOT,et il faut manger des carottes pour grandir ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
317,CHI,ouais ! [media],"[NULL,NULL,NULL]",1
317,CHI,ouais ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
318,MOT,oui ? [media],"[NULL,NULL,NULL]",1
318,MOT,oui ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2
319,MOT,toi tu manges des carottes pour grandir ? [media],"[NULL,NULL,NULL]",1
319,MOT,toi tu manges des carottes pour grandir ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
320,CHI,oui ! [media],"[NULL,NULL,NULL]",1
320,CHI,oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
321,MOT,oui ? [media],"[NULL,NULL,NULL]",1
321,MOT,oui ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2
322,CHI,0. . [media],"[NULL,NULL,NULL]",1
322,CHI,0. . [media],"[NULL,NULL,NULL]",2
323,CHI,0. . [media],"[NULL,NULL,NULL]",1
323,CHI,0. . [media],"[NULL,NULL,NULL]",2
324,CHI,0. . [media],"[NULL,NULL,NULL]",1
324,CHI,0. . [media],"[NULL,NULL,NULL]",2
325,CHI,0. ouh \<None\> \<None\> le garçon il va mett sa casquette en en_arrière . [media],"[NULL,NULL,NULL]",1
325,CHI,0. ouh \<None\> \<None\> le garçon il va mett sa casquette en en_arrière . [media],"[NULL,NULL,NULL]",2
326,MOT,[quote] xxx \<None\> .,"[NULL,NULL,NULL]",1
326,MOT,[quote] xxx \<None\> .,"[NULL,NULL,NULL]",2
327,CHI,qu'est-ce t as dit maman ? [media],"[CHI-Initiation:Information-seeking:fact-based,Complex-long,NULL]",1
327,CHI,qu'est-ce t as dit maman ? [media],"[NULL,NULL,NULL]",2
328,MOT,rien . [media],"[NULL,NULL,NULL]",1
328,MOT,rien . [media],"[NULL,NULL,NULL]",2
329,CHI,[quote] xxx \<None\> .,"[NULL,NULL,NULL]",1
329,CHI,[quote] xxx \<None\> .,"[NULL,NULL,NULL]",2
330,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
330,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
331,MOT,[quote] 0. .,"[NULL,NULL,NULL]",1
331,MOT,[quote] 0. .,"[NULL,NULL,NULL]",2
332,MOT,non . [media],"[NULL,NULL,NULL]",1
332,MOT,non . [media],"[NULL,NULL,NULL]",2
333,MOT,alors qu'est-ce qu' y a d' autre ? [media],"[NULL,NULL,NULL]",1
333,MOT,alors qu'est-ce qu' y a d' autre ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
334,CHI,il \<None\> il y a un bonhomme \<None\> \<None\> \<None\> il va monter dans sa chambre ... [media],"[NULL,NULL,NULL]",1
334,CHI,il \<None\> il y a un bonhomme \<None\> \<None\> \<None\> il va monter dans sa chambre ... [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
335,MOT,c'est un enfant ? [media],"[NULL,NULL,NULL]",1
335,MOT,c'est un enfant ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
336,CHI,ouais et c'est un garçon ! [media],"[NULL,NULL,NULL]",1
336,CHI,ouais et c'est un garçon ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
337,MOT,comment il s'appelle ? [media],"[NULL,NULL,NULL]",1
337,MOT,comment il s'appelle ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
338,CHI,il s'appelle Gao . [media],"[NULL,NULL,NULL]",1
338,CHI,il s'appelle Gao . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
339,MOT,Gao ? [media],"[NULL,NULL,NULL]",1
339,MOT,Gao ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
340,CHI,ouais ! [media],"[NULL,NULL,NULL]",1
340,CHI,ouais ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
341,MOT,c'est bizarre comme nom ! [media],"[NULL,NULL,NULL]",1
341,MOT,c'est bizarre comme nom ! [media],"[PAR-Follow-up:other,NULL,NULL]",2
342,CHI,oh_hisse oh_hisse . [media],"[NULL,NULL,NULL]",1
342,CHI,oh_hisse oh_hisse . [media],"[NULL,NULL,NULL]",2
343,CHI,hoplà ! [media],"[NULL,NULL,NULL]",1
343,CHI,hoplà ! [media],"[NULL,NULL,NULL]",2
344,CHI,oh ouais \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ouais \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
344,CHI,oh ouais \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ouais \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
345,MOT,0. . [media],"[NULL,NULL,NULL]",1
345,MOT,0. . [media],"[NULL,NULL,NULL]",2
346,CHI,[quote] mais \<None\> \<None\> c'est c'est yyy hein .,"[NULL,NULL,NULL]",1
346,CHI,[quote] mais \<None\> \<None\> c'est c'est yyy hein .,"[NULL,NULL,NULL]",2
347,MOT,c'est quoi ? [media],"[NULL,NULL,NULL]",1
347,MOT,c'est quoi ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
348,CHI,c'est à ça qu'on joue . [media],"[NULL,NULL,NULL]",1
348,CHI,c'est à ça qu'on joue . [media],"[CHI-Response:Answer:no-explanation-needed,PAR-Follow-up:No-followup,NULL]",2
349,CHI,ouais \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
349,CHI,ouais \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",2
350,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
350,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
351,CHI,yyy ça c'est encore de la paille ! [media],"[NULL,NULL,NULL]",1
351,CHI,yyy ça c'est encore de la paille ! [media],"[NULL,NULL,NULL]",2
352,CHI,[quote] pour eux ! [media],"[NULL,NULL,NULL]",1
352,CHI,[quote] pour eux ! [media],"[NULL,NULL,NULL]",2
353,CHI,la paille ... [media],"[NULL,NULL,NULL]",1
353,CHI,la paille ... [media],"[NULL,NULL,NULL]",2
354,MOT,ben dis_don il y en a beaucoup de la paille ! [media],"[NULL,NULL,NULL]",1
354,MOT,ben dis_don il y en a beaucoup de la paille ! [media],"[NULL,NULL,NULL]",2
355,CHI,hop ! [media],"[NULL,NULL,NULL]",1
355,CHI,hop ! [media],"[NULL,NULL,NULL]",2
356,CHI,et hop . [media],"[NULL,NULL,NULL]",1
356,CHI,et hop . [media],"[NULL,NULL,NULL]",2
357,CHI,encore de la paille parterre ! [media],"[NULL,NULL,NULL]",1
357,CHI,encore de la paille parterre ! [media],"[NULL,NULL,NULL]",2
358,CHI,un p chat ... [media],"[NULL,NULL,NULL]",1
358,CHI,un p chat ... [media],"[NULL,NULL,NULL]",2
359,CHI,0. . [media],"[NULL,NULL,NULL]",1
359,CHI,0. . [media],"[NULL,NULL,NULL]",2
360,MOT,ouais .,"[NULL,NULL,NULL]",1
360,MOT,ouais .,"[NULL,NULL,NULL]",2
361,CHI,il va là-haut . [media],"[NULL,NULL,NULL]",1
361,CHI,il va là-haut . [media],"[NULL,NULL,NULL]",2
362,CHI,comme son frère . [media],"[NULL,NULL,NULL]",1
362,CHI,comme son frère . [media],"[NULL,NULL,NULL]",2
363,MOT,il est de quelle couleur ? [media],"[NULL,NULL,NULL]",1
363,MOT,il est de quelle couleur ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
364,CHI,[quote] euh !,"[NULL,NULL,NULL]",1
364,CHI,[quote] euh !,"[NULL,NULL,NULL]",2
365,CHI,il est noir ! [media],"[NULL,NULL,NULL]",1
365,CHI,il est noir ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
366,CHI,non \<None\> \<None\> \<None\> \<None\> www . [media],"[NULL,NULL,NULL]",1
366,CHI,non \<None\> \<None\> \<None\> \<None\> www . [media],"[NULL,NULL,NULL]",2
367,MOT,[quote] 0. .,"[NULL,NULL,NULL]",1
367,MOT,[quote] 0. .,"[PAR-Follow-up:other,NULL,NULL]",2
368,MOT,comment il s'appelle le chat ? [media],"[NULL,NULL,NULL]",1
368,MOT,comment il s'appelle le chat ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
369,CHI,le chat il s'appelle euh Chaton ! [media],"[NULL,NULL,NULL]",1
369,CHI,le chat il s'appelle euh Chaton ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
370,MOT,d'accord . [media],"[NULL,NULL,NULL]",1
370,MOT,d'accord . [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]",2
371,CHI,et cette souris e s'appelle Ikola . [media],"[NULL,NULL,NULL]",1
371,CHI,et cette souris e s'appelle Ikola . [media],"[NULL,NULL,NULL]",2
372,MOT,Ikola ? [media],"[NULL,NULL,NULL]",1
372,MOT,Ikola ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
373,CHI,ouais \<None\> ! [media],"[NULL,NULL,NULL]",1
373,CHI,ouais \<None\> ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
374,MOT,0. . [media],"[NULL,NULL,NULL]",1
374,MOT,0. . [media],"[PAR-Follow-up:other,NULL,NULL]",2
375,CHI,\<None\> \<None\> c'est \<None\> \<None\> c'est c'est un drôle de nom hein !,"[NULL,NULL,NULL]",1
375,CHI,\<None\> \<None\> c'est \<None\> \<None\> c'est c'est un drôle de nom hein !,"[NULL,NULL,NULL]",2
376,MOT,ouais . [media],"[NULL,NULL,NULL]",1
376,MOT,ouais . [media],"[NULL,NULL,NULL]",2
377,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
377,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
378,MOT,0. .,"[NULL,NULL,NULL]",1
378,MOT,0. .,"[NULL,NULL,NULL]",2
379,CHI,bah oui parce que parce que c'est un garçon la souris . [media],"[NULL,NULL,NULL]",1
379,CHI,bah oui parce que parce que c'est un garçon la souris . [media],"[NULL,NULL,NULL]",2
380,MOT,d'accord .,"[NULL,NULL,NULL]",1
380,MOT,d'accord .,"[NULL,NULL,NULL]",2
381,MOT,comment tu le sais ? [media],"[NULL,NULL,NULL]",1
381,MOT,comment tu le sais ? [media],"[PAR-Initiation:Information-seeking:explanation-based,NULL,NULL]",2
382,CHI,parce que \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
382,CHI,parce que \<None\> \<None\> \<None\> \<None\> . [media],"[CHI-Response:Answer:with-explanation-low-quality,PAR-Follow-up:No-followup,NULL]",2
383,CHI,la paille ici derrière les \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
383,CHI,la paille ici derrière les \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
384,MOT,[quote] 0. .,"[NULL,NULL,NULL]",1
384,MOT,[quote] 0. .,"[NULL,NULL,NULL]",2
385,CHI,0. alors un p cochon ... [media],"[NULL,NULL,NULL]",1
385,CHI,0. alors un p cochon ... [media],"[NULL,NULL,NULL]",2
386,CHI,[quote] une maman cochon ... [media],"[NULL,NULL,NULL]",1
386,CHI,[quote] une maman cochon ... [media],"[NULL,NULL,NULL]",2
387,CHI,[quote] et un autre cochon ... [media],"[NULL,NULL,NULL]",1
387,CHI,[quote] et un autre cochon ... [media],"[NULL,NULL,NULL]",2
388,MOT,0. . [media],"[NULL,NULL,NULL]",1
388,MOT,0. . [media],"[NULL,NULL,NULL]",2
389,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> .,"[NULL,NULL,NULL]",1
389,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> .,"[NULL,NULL,NULL]",2
390,MOT,pourquoi ? [media],"[NULL,NULL,NULL]",1
390,MOT,pourquoi ? [media],"[PAR-Initiation:Information-seeking:explanation-based,NULL,NULL]",2
391,CHI,parce que quand quand \<None\> \<None\> j'ai joué à ça bah bah il avait un bobo . [media],"[NULL,NULL,NULL]",1
391,CHI,parce que quand quand \<None\> \<None\> j'ai joué à ça bah bah il avait un bobo . [media],"[CHI-Response:Answer:with-explanation-high-quality,NULL,NULL]",2
392,MOT,[quote] à ça quoi ?,"[NULL,NULL,NULL]",1
392,MOT,[quote] à ça quoi ?,"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
393,MOT,quand tu as joué à quoi ? [media],"[NULL,NULL,NULL]",1
393,MOT,quand tu as joué à quoi ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
394,CHI,à le dentiste des animaux ! [media],"[NULL,NULL,NULL]",1
394,CHI,à le dentiste des animaux ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
395,MOT,pas le dentiste le le docteur ! [media],"[NULL,NULL,NULL]",1
395,MOT,pas le dentiste le le docteur ! [media],"[PAR-Follow-up:Signal-disagreement,PAR-Follow-up:Give-response,NULL]",2
396,MOT,le vétérinaire ? [media],"[NULL,NULL,NULL]",1
396,MOT,le vétérinaire ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
397,CHI,oui ! [media],"[NULL,NULL,NULL]",1
397,CHI,oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
398,MOT,[quote] tu veux dire ?,"[NULL,NULL,NULL]",1
398,MOT,[quote] tu veux dire ?,"[NULL,NULL,NULL]",2
399,MOT,et alors tu lui as mis un un pansement sur la patte ? [media],"[NULL,NULL,NULL]",1
399,MOT,et alors tu lui as mis un un pansement sur la patte ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
400,CHI,ouais parce qu'il avait mal sur la patte . [media],"[NULL,NULL,NULL]",1
400,CHI,ouais parce qu'il avait mal sur la patte . [media],"[CHI-Response:Answer:with-explanation-high-quality,NULL,NULL]",2
401,MOT,[quote] ah d'accord .,"[NULL,NULL,NULL]",1
401,MOT,[quote] ah d'accord .,"[PAR-Follow-up:Signal-agreement,NULL,NULL]",2
402,MOT,ah toi toi tu soignes les animaux alors ? [media],"[NULL,NULL,NULL]",1
402,MOT,ah toi toi tu soignes les animaux alors ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
403,CHI,[quote] \<None\> il \<None\> \<None\> et \<interruption\>,"[NULL,NULL,NULL]",1
403,CHI,[quote] \<None\> il \<None\> \<None\> et \<interruption\>,"[NULL,NULL,NULL]",2
404,CHI,et un autre petit cochon et un autre petit cochon ! [media],"[NULL,NULL,NULL]",1
404,CHI,et un autre petit cochon et un autre petit cochon ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
405,MOT,il y en a combien alors ? [media],"[NULL,NULL,NULL]",1
405,MOT,il y en a combien alors ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
406,CHI,il y en a un deux trois quatre . [media],"[NULL,NULL,NULL]",1
406,CHI,il y en a un deux trois quatre . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
407,CHI,[quote] des cochons . [media],"[NULL,NULL,NULL]",1
407,CHI,[quote] des cochons . [media],"[NULL,NULL,NULL]",2
408,MOT,[quote] d'accord . c'est la famille cochon !,"[NULL,NULL,NULL]",1
408,MOT,[quote] d'accord . c'est la famille cochon !,"[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Add-info,NULL]",2
409,CHI,ouais . [media],"[NULL,NULL,NULL]",1
409,CHI,ouais . [media],"[NULL,NULL,NULL]",2
410,CHI,ça c'est un petit chevaux ... [media],"[NULL,NULL,NULL]",1
410,CHI,ça c'est un petit chevaux ... [media],"[NULL,NULL,NULL]",2
411,MOT,un petit cheval . [media],"[NULL,NULL,NULL]",1
411,MOT,un petit cheval . [media],"[NULL,NULL,NULL]",2
412,CHI,euh un cheval . [media],"[NULL,NULL,NULL]",1
412,CHI,euh un cheval . [media],"[NULL,NULL,NULL]",2
413,CHI,euh non c'est un poulain . [media],"[NULL,NULL,NULL]",1
413,CHI,euh non c'est un poulain . [media],"[NULL,NULL,NULL]",2
414,MOT,d'accord \<None\> . [media],"[NULL,NULL,NULL]",1
414,MOT,d'accord \<None\> . [media],"[NULL,NULL,NULL]",2
415,CHI,[quote] \<None\> \<None\> c'est un poulain parce que il est tout p alors c'est le bébé de ce cheval .,"[NULL,NULL,NULL]",1
415,CHI,[quote] \<None\> \<None\> c'est un poulain parce que il est tout p alors c'est le bébé de ce cheval .,"[NULL,NULL,NULL]",2
416,MOT,d'accord ! [media],"[NULL,NULL,NULL]",1
416,MOT,d'accord ! [media],"[NULL,NULL,NULL]",2
417,CHI,et ça c'est pour quoi faire maman ? [media],"[CHI-Initiation:Information-seeking:explanation-seeking,NULL,NULL]",1
417,CHI,et ça c'est pour quoi faire maman ? [media],"[NULL,NULL,NULL]",2
418,CHI,wah wah ! [media],"[NULL,NULL,NULL]",1
418,CHI,wah wah ! [media],"[NULL,NULL,NULL]",2
419,CHI,c'est accroché à ça ! [media],"[NULL,NULL,NULL]",1
419,CHI,c'est accroché à ça ! [media],"[NULL,NULL,NULL]",2
420,MOT,fais doucement ! [media],"[PAR-Response:Non-answer:declarative,NULL,NULL]",1
420,MOT,fais doucement ! [media],"[NULL,NULL,NULL]",2
421,CHI,ça c'est quoi ? [media],"[CHI-Follow-up:Followup-question,CHI-Initiation:Information-seeking:fact-based,NULL]",1
421,CHI,ça c'est quoi ? [media],"[NULL,NULL,NULL]",2
422,MOT,c'est une faux pour couper l'herbe et la paille . [media],"[PAR-Response:Answer:with-explanation-high-quality,NULL,NULL]",1
422,MOT,c'est une faux pour couper l'herbe et la paille . [media],"[NULL,NULL,NULL]",2
423,CHI,paille tac . [media],"[CHI-Follow-up:Otherwise,NULL,NULL]",1
423,CHI,paille tac . [media],"[NULL,NULL,NULL]",2
424,CHI,et l'herbe plac . [media],"[NULL,NULL,NULL]",1
424,CHI,et l'herbe plac . [media],"[NULL,NULL,NULL]",2
425,MOT,0. . [media],"[NULL,NULL,NULL]",1
425,MOT,0. . [media],"[NULL,NULL,NULL]",2
426,CHI,0. .,"[NULL,NULL,NULL]",1
426,CHI,0. .,"[NULL,NULL,NULL]",2
427,CHI,et il y a aussi un râteau ... [media],"[NULL,NULL,NULL]",1
427,CHI,et il y a aussi un râteau ... [media],"[NULL,NULL,NULL]",2
428,MOT,oui ça sert à quoi le râteau ? [media],"[NULL,NULL,NULL]",1
428,MOT,oui ça sert à quoi le râteau ? [media],"[PAR-Initiation:Information-seeking:explanation-based,NULL,NULL]",2
429,CHI,ça sert euh ... [media],"[NULL,NULL,NULL]",1
429,CHI,ça sert euh ... [media],"[NULL,NULL,NULL]",2
430,CHI,ça sert . [media],"[NULL,NULL,NULL]",1
430,CHI,ça sert . [media],"[NULL,NULL,NULL]",2
431,CHI,\<None\> \<None\> à jouer . [media],"[NULL,NULL,NULL]",1
431,CHI,\<None\> \<None\> à jouer . [media],"[CHI-Response:Answer:with-explanation-high-quality,NULL,NULL]",2
432,CHI,hoplà . [media],"[NULL,NULL,NULL]",1
432,CHI,hoplà . [media],"[NULL,NULL,NULL]",2
433,CHI,0. à gratter ... [media],"[NULL,NULL,NULL]",1
433,CHI,0. à gratter ... [media],"[NULL,NULL,NULL]",2
434,CHI,[quote] la paille . [media],"[NULL,NULL,NULL]",1
434,CHI,[quote] la paille . [media],"[NULL,NULL,NULL]",2
435,MOT,0. . [media],"[NULL,NULL,NULL]",1
435,MOT,0. . [media],"[PAR-Follow-up:other,NULL,NULL]",2
436,MOT,alors qu'est-ce qu' y a d' autre ? [media],"[NULL,NULL,NULL]",1
436,MOT,alors qu'est-ce qu' y a d' autre ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
437,CHI,il y a de la salade pour les lapins ... [media],"[NULL,NULL,NULL]",1
437,CHI,il y a de la salade pour les lapins ... [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
438,MOT,[quote] xxx \<interruption\>,"[NULL,NULL,NULL]",1
438,MOT,[quote] xxx \<interruption\>,"[NULL,NULL,NULL]",2
439,MOT,d'accord . [media],"[NULL,NULL,NULL]",1
439,MOT,d'accord . [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]",2
440,CHI,c'est pour \<None\> \<None\> les petits lapins noirs ! [media],"[NULL,NULL,NULL]",1
440,CHI,c'est pour \<None\> \<None\> les petits lapins noirs ! [media],"[NULL,NULL,NULL]",2
441,MOT,[quote] il y en a combien des lapins ?,"[NULL,NULL,NULL]",1
441,MOT,[quote] il y en a combien des lapins ?,"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
442,CHI,il y en a il y en a je vais les sortir . [media],"[NULL,NULL,NULL]",1
442,CHI,il y en a il y en a je vais les sortir . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
443,CHI,un ... [media],"[NULL,NULL,NULL]",1
443,CHI,un ... [media],"[NULL,NULL,NULL]",2
444,CHI,[quote] deux ... [media],"[NULL,NULL,NULL]",1
444,CHI,[quote] deux ... [media],"[NULL,NULL,NULL]",2
445,CHI,\<None\> \<None\> faut laisser les noirs parce que yyy \<self interruption\> [media],"[NULL,NULL,NULL]",1
445,CHI,\<None\> \<None\> faut laisser les noirs parce que yyy \<self interruption\> [media],"[NULL,NULL,NULL]",2
446,CHI,et trois ! [media],"[NULL,NULL,NULL]",1
446,CHI,et trois ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
447,CHI,faut faut laisser les noirs euh \<None\> \<None\> quand i sont en_train de manger et là ils sont en_train de manger . [media],"[NULL,NULL,NULL]",1
447,CHI,faut faut laisser les noirs euh \<None\> \<None\> quand i sont en_train de manger et là ils sont en_train de manger . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
448,MOT,hum hum . [media],"[NULL,NULL,NULL]",1
448,MOT,hum hum . [media],"[PAR-Follow-up:other,NULL,NULL]",2
449,CHI,[quote] les p lapins .,"[NULL,NULL,NULL]",1
449,CHI,[quote] les p lapins .,"[NULL,NULL,NULL]",2
450,CHI,les p lapins noirs . [media],"[NULL,NULL,NULL]",1
450,CHI,les p lapins noirs . [media],"[NULL,NULL,NULL]",2
451,CHI,les petites salades ... [media],"[NULL,NULL,NULL]",1
451,CHI,les petites salades ... [media],"[NULL,NULL,NULL]",2
452,CHI,[quote] et le chou . [media],"[NULL,NULL,NULL]",1
452,CHI,[quote] et le chou . [media],"[NULL,NULL,NULL]",2
453,CHI,la salade et le chou ! [media],"[NULL,NULL,NULL]",1
453,CHI,la salade et le chou ! [media],"[NULL,NULL,NULL]",2
454,CHI,[quote] ils préfèrent les lapins . [media],"[NULL,NULL,NULL]",1
454,CHI,[quote] ils préfèrent les lapins . [media],"[NULL,NULL,NULL]",2
455,MOT,ils mangent tous les légumes ? [media],"[NULL,NULL,NULL]",1
455,MOT,ils mangent tous les légumes ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
456,CHI,mais non pas tous les légumes ! [media],"[NULL,NULL,NULL]",1
456,CHI,mais non pas tous les légumes ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
457,MOT,qu'est-ce que tu aimes toi comme légumes ? [media],"[NULL,NULL,NULL]",1
457,MOT,qu'est-ce que tu aimes toi comme légumes ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
458,CHI,ils s'enferment dans la cage ... [media],"[NULL,NULL,NULL]",1
458,CHI,ils s'enferment dans la cage ... [media],"[CHI-Response:Non-answer:declarative,PAR-Follow-up:No-followup,NULL]",2
459,CHI,et il faut la clé pour pas qu'i s'enfuient ! [media],"[NULL,NULL,NULL]",1
459,CHI,et il faut la clé pour pas qu'i s'enfuient ! [media],"[NULL,NULL,NULL]",2
460,CHI,0. . [media],"[NULL,NULL,NULL]",1
460,CHI,0. . [media],"[NULL,NULL,NULL]",2
461,CHI,clic \<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
461,CHI,clic \<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",2
462,CHI,et on met les cochons dedans ça . [media],"[NULL,NULL,NULL]",1
462,CHI,et on met les cochons dedans ça . [media],"[NULL,NULL,NULL]",2
463,CHI,wow \<None\> \<None\> \<None\> \<None\> il est pas fermé là ! [media],"[NULL,NULL,NULL]",1
463,CHI,wow \<None\> \<None\> \<None\> \<None\> il est pas fermé là ! [media],"[NULL,NULL,NULL]",2
464,CHI,oups . [media],"[NULL,NULL,NULL]",1
464,CHI,oups . [media],"[NULL,NULL,NULL]",2
465,CHI,il est pas tout fait . [media],"[NULL,NULL,NULL]",1
465,CHI,il est pas tout fait . [media],"[NULL,NULL,NULL]",2
466,CHI,alors hop . [media],"[NULL,NULL,NULL]",1
466,CHI,alors hop . [media],"[NULL,NULL,NULL]",2
467,CHI,et un cochon dedans ! [media],"[NULL,NULL,NULL]",1
467,CHI,et un cochon dedans ! [media],"[NULL,NULL,NULL]",2
468,CHI,hoplà un petit cochon ... [media],"[NULL,NULL,NULL]",1
468,CHI,hoplà un petit cochon ... [media],"[NULL,NULL,NULL]",2
469,CHI,encore un petit ... [media],"[NULL,NULL,NULL]",1
469,CHI,encore un petit ... [media],"[NULL,NULL,NULL]",2
470,CHI,wah il veut pas marcher . [media],"[NULL,NULL,NULL]",1
470,CHI,wah il veut pas marcher . [media],"[NULL,NULL,NULL]",2
471,CHI,oh maintenant il a plus mal ! [media],"[NULL,NULL,NULL]",1
471,CHI,oh maintenant il a plus mal ! [media],"[NULL,NULL,NULL]",2
472,CHI,[quote] aux pattes ! [media],"[NULL,NULL,NULL]",1
472,CHI,[quote] aux pattes ! [media],"[NULL,NULL,NULL]",2
473,CHI,hoplà . [media],"[NULL,NULL,NULL]",1
473,CHI,hoplà . [media],"[NULL,NULL,NULL]",2
474,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
474,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
475,MOT,hum hum . [media],"[NULL,NULL,NULL]",1
475,MOT,hum hum . [media],"[NULL,NULL,NULL]",2
